mission,robinson,fontenay_aux_roses,sceaux,saint_remy_les_chevreuse,courcelle_sur_yvette,gif_sur_yvette,la_hacquiniere,bures_sur_yvette,orsay_ville,le_guichet,lozere,palaiseau_villebon,palaiseau,massy_palaiseau,massy_verrieres,les_baconnets,fontaine_michalon,antony,la_croix_de_berny,parc_de_sceaux,bourg_la_reine,bagneux,arcueil_cachan,laplace,gentilly,cite_universitaire,denfert_rochereau,port_royal,luxembourg,saint_michel_notre_dame,chatelet_les_halles,gare_du_nord,la_plaine_stade_de_france,la_courneuve_aubervilliers,le_bourget,drancy,le_blanc_mesnil,aulnay_sous_bois,sevran_beaudottes,villepinte,parc_des_expositions,aeroport_cdg_1_rer,aeroport_charles_de_gaulle_2,sevran_livry,vert_galant,villeparisis_mitry_le_neuf,mitry_claye,date_observation
USER28,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 09:27:09+02:00,2026-04-15 09:25:27+02:00,2026-04-15 09:22:54+02:00,2026-04-15 09:20:36+02:00,2026-04-15 09:19:01+02:00,2026-04-15 09:17:09+02:00,2026-04-15 09:14:47+02:00,2026-04-15 09:11:00+02:00,2026-04-15 09:05:20+02:00,2026-04-15 09:02:30+02:00,2026-04-15 08:59:00+02:00,2026-04-15 08:56:10+02:00,2026-04-15 08:54:00+02:00,2026-04-15 08:51:50+02:00,2026-04-15 08:48:10+02:00,2026-04-15 08:45:20+02:00,2026-04-15 08:43:20+02:00,2026-04-15 08:38:00+02:00,2026-04-15 08:30:50+02:00,,,,,2026-04-15 07:55:04.042976+02:00
LORE66,,,,,,,,,,2026-04-15 08:28:38+02:00,2026-04-15 08:26:17+02:00,2026-04-15 08:23:24+02:00,2026-04-15 08:21:19+02:00,2026-04-15 08:18:52+02:00,2026-04-15 08:16:12+02:00,2026-04-15 08:14:43+02:00,2026-04-15 08:12:59+02:00,2026-04-15 08:10:44+02:00,2026-04-15 08:08:49+02:00,2026-04-15 08:07:23+02:00,2026-04-15 08:05:54+02:00,2026-04-15 08:03:11+02:00,2026-04-15 08:01:23+02:00,2026-04-15 07:59:15+02:00,2026-04-15 07:57:19+02:00,2026-04-15 07:55:32+02:00,2026-04-15 07:52:54+02:00,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:55:04.042976+02:00
PAUL64,,,,,2026-04-15 08:31:18+02:00,2026-04-15 08:28:10+02:00,2026-04-15 08:26:12+02:00,2026-04-15 08:24:20+02:00,2026-04-15 08:22:23+02:00,2026-04-15 08:20:00+02:00,,,,2026-04-15 08:14:09+02:00,,,,2026-04-15 08:07:34+02:00,2026-04-15 08:05:39+02:00,,2026-04-15 08:02:44+02:00,2026-04-15 08:00:01+02:00,2026-04-15 07:58:13+02:00,2026-04-15 07:56:05+02:00,2026-04-15 07:54:09+02:00,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:55:04.042976+02:00
ELFE53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:56:00+02:00,,,,,,2026-04-15 07:55:04.042976+02:00
LORD16,,,,,,,,,,2026-04-15 09:40:38+02:00,2026-04-15 09:38:17+02:00,2026-04-15 09:35:24+02:00,2026-04-15 09:33:19+02:00,2026-04-15 09:30:52+02:00,,2026-04-15 09:26:43+02:00,2026-04-15 09:24:59+02:00,2026-04-15 09:22:44+02:00,2026-04-15 09:20:49+02:00,,2026-04-15 09:17:54+02:00,2026-04-15 09:15:11+02:00,2026-04-15 09:13:23+02:00,2026-04-15 09:11:15+02:00,2026-04-15 09:09:19+02:00,2026-04-15 09:07:32+02:00,2026-04-15 09:04:54+02:00,2026-04-15 09:02:36+02:00,2026-04-15 09:01:01+02:00,2026-04-15 08:59:09+02:00,2026-04-15 08:56:47+02:00,2026-04-15 08:53:00+02:00,2026-04-15 08:47:20+02:00,2026-04-15 08:44:30+02:00,2026-04-15 08:41:00+02:00,2026-04-15 08:38:10+02:00,2026-04-15 08:36:00+02:00,2026-04-15 08:33:50+02:00,2026-04-15 08:30:10+02:00,2026-04-15 08:27:20+02:00,2026-04-15 08:25:20+02:00,2026-04-15 08:20:00+02:00,2026-04-15 08:12:50+02:00,,,,,2026-04-15 07:55:04.042976+02:00
KLAC02,,,,,,,,,,,,,,,2026-04-15 09:07:12+02:00,2026-04-15 09:05:23+02:00,,2026-04-15 09:02:35+02:00,2026-04-15 09:00:40+02:00,2026-04-15 08:58:46+02:00,2026-04-15 08:56:54+02:00,2026-04-15 08:54:11+02:00,2026-04-15 08:52:23+02:00,2026-04-15 08:50:15+02:00,2026-04-15 08:48:19+02:00,2026-04-15 08:46:32+02:00,2026-04-15 08:43:54+02:00,2026-04-15 08:41:36+02:00,2026-04-15 08:40:01+02:00,2026-04-15 08:38:09+02:00,2026-04-15 08:35:47+02:00,2026-04-15 08:32:00+02:00,2026-04-15 08:26:20+02:00,2026-04-15 08:23:30+02:00,2026-04-15 08:20:00+02:00,2026-04-15 08:17:10+02:00,2026-04-15 08:15:00+02:00,2026-04-15 08:12:50+02:00,,,,,,2026-04-15 08:09:10+02:00,2026-04-15 08:06:00+02:00,2026-04-15 08:02:50+02:00,2026-04-15 07:59:00+02:00,2026-04-15 07:55:04.042976+02:00
IVAN91,,,,,,,,,,,,,,,,,,,2026-04-15 07:53:06+02:00,,2026-04-15 07:56:07+02:00,2026-04-15 07:58:36+02:00,2026-04-15 08:00:26+02:00,2026-04-15 08:02:29+02:00,2026-04-15 08:04:16+02:00,2026-04-15 08:06:12+02:00,2026-04-15 08:09:02+02:00,2026-04-15 08:10:49+02:00,2026-04-15 08:12:23+02:00,2026-04-15 08:14:59+02:00,2026-04-15 08:17:00+02:00,2026-04-15 08:21:00+02:00,2026-04-15 08:26:10+02:00,2026-04-15 08:28:40+02:00,2026-04-15 08:31:50+02:00,2026-04-15 08:34:30+02:00,2026-04-15 08:36:40+02:00,2026-04-15 08:39:20+02:00,,,,,,2026-04-15 08:42:40+02:00,2026-04-15 08:45:30+02:00,2026-04-15 08:48:40+02:00,,2026-04-15 07:55:04.042976+02:00
IVAN83,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:54:12+02:00,2026-04-15 07:57:02+02:00,2026-04-15 07:58:49+02:00,2026-04-15 08:00:23+02:00,2026-04-15 08:02:59+02:00,2026-04-15 08:05:00+02:00,2026-04-15 08:09:00+02:00,2026-04-15 08:14:10+02:00,2026-04-15 08:16:40+02:00,2026-04-15 08:19:50+02:00,2026-04-15 08:22:30+02:00,2026-04-15 08:24:40+02:00,2026-04-15 08:27:20+02:00,,,,,,2026-04-15 08:30:40+02:00,2026-04-15 08:33:30+02:00,2026-04-15 08:36:40+02:00,,2026-04-15 07:55:04.042976+02:00
PPIT22,,,,,2026-04-15 09:58:03+02:00,2026-04-15 09:54:55+02:00,2026-04-15 09:52:57+02:00,2026-04-15 09:51:05+02:00,2026-04-15 09:49:08+02:00,2026-04-15 09:46:45+02:00,2026-04-15 09:44:24+02:00,2026-04-15 09:41:36+02:00,2026-04-15 09:39:36+02:00,2026-04-15 09:37:09+02:00,,,,2026-04-15 09:31:44+02:00,2026-04-15 09:29:49+02:00,,2026-04-15 09:26:54+02:00,2026-04-15 09:24:11+02:00,2026-04-15 09:22:23+02:00,2026-04-15 09:20:15+02:00,2026-04-15 09:18:19+02:00,2026-04-15 09:16:32+02:00,2026-04-15 09:13:54+02:00,2026-04-15 09:11:36+02:00,2026-04-15 09:10:01+02:00,2026-04-15 09:08:09+02:00,2026-04-15 09:05:47+02:00,2026-04-15 09:02:00+02:00,2026-04-15 08:56:20+02:00,2026-04-15 08:53:30+02:00,2026-04-15 08:50:00+02:00,2026-04-15 08:47:10+02:00,2026-04-15 08:45:00+02:00,2026-04-15 08:42:50+02:00,,,,,,2026-04-15 08:39:10+02:00,2026-04-15 08:36:00+02:00,2026-04-15 08:32:50+02:00,2026-04-15 08:29:00+02:00,2026-04-15 07:55:04.042976+02:00
LORE58,,,,,,,,,,2026-04-15 08:16:38+02:00,2026-04-15 08:14:17+02:00,2026-04-15 08:11:24+02:00,2026-04-15 08:09:19+02:00,2026-04-15 08:06:52+02:00,,2026-04-15 08:02:43+02:00,2026-04-15 08:00:59+02:00,2026-04-15 07:58:44+02:00,2026-04-15 07:56:49+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:55:04.042976+02:00
STRI12,,2026-04-15 09:15:31+02:00,2026-04-15 09:13:46+02:00,,,,,,,,,,,,,,,,,,2026-04-15 09:11:49+02:00,2026-04-15 09:09:01+02:00,2026-04-15 09:07:23+02:00,2026-04-15 09:05:15+02:00,2026-04-15 09:03:19+02:00,2026-04-15 09:01:32+02:00,2026-04-15 08:58:54+02:00,2026-04-15 08:56:36+02:00,2026-04-15 08:55:01+02:00,2026-04-15 08:53:09+02:00,2026-04-15 08:50:47+02:00,2026-04-15 08:47:00+02:00,2026-04-15 08:41:20+02:00,2026-04-15 08:38:30+02:00,2026-04-15 08:35:00+02:00,2026-04-15 08:32:10+02:00,2026-04-15 08:30:00+02:00,2026-04-15 08:27:50+02:00,2026-04-15 08:24:10+02:00,2026-04-15 08:21:20+02:00,2026-04-15 08:19:20+02:00,2026-04-15 08:14:00+02:00,2026-04-15 08:06:50+02:00,,,,,2026-04-15 07:55:04.042976+02:00
KLEE60,,,,,,,,,,,,,,,2026-04-15 08:07:12+02:00,2026-04-15 08:05:23+02:00,,2026-04-15 08:02:35+02:00,2026-04-15 08:00:40+02:00,2026-04-15 07:58:46+02:00,2026-04-15 07:56:54+02:00,2026-04-15 07:54:11+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:55:04.042976+02:00
STIN86,,2026-04-15 08:39:31+02:00,2026-04-15 08:37:46+02:00,,,,,,,,,,,,,,,,,,2026-04-15 08:35:49+02:00,2026-04-15 08:33:01+02:00,2026-04-15 08:31:23+02:00,2026-04-15 08:29:15+02:00,2026-04-15 08:27:19+02:00,2026-04-15 08:25:32+02:00,2026-04-15 08:22:54+02:00,2026-04-15 08:20:36+02:00,2026-04-15 08:19:01+02:00,2026-04-15 08:17:09+02:00,2026-04-15 08:14:47+02:00,2026-04-15 08:11:00+02:00,2026-04-15 08:05:20+02:00,2026-04-15 08:02:30+02:00,2026-04-15 07:59:00+02:00,2026-04-15 07:56:10+02:00,,,,,,,,,,,,2026-04-15 07:55:04.042976+02:00
ULMS38,,,,,,,,,,,,,,,2026-04-15 09:59:25+02:00,2026-04-15 09:57:35+02:00,2026-04-15 09:56:13+02:00,2026-04-15 09:54:01+02:00,2026-04-15 09:52:17+02:00,2026-04-15 09:50:58+02:00,2026-04-15 09:48:54+02:00,2026-04-15 09:46:33+02:00,2026-04-15 09:44:57+02:00,,2026-04-15 09:42:09+02:00,2026-04-15 09:40:27+02:00,2026-04-15 09:37:54+02:00,2026-04-15 09:35:36+02:00,2026-04-15 09:34:01+02:00,2026-04-15 09:32:09+02:00,2026-04-15 09:29:47+02:00,2026-04-15 09:26:00+02:00,,,,,,2026-04-15 09:06:50+02:00,,,,2026-04-15 08:55:40+02:00,2026-04-15 08:48:50+02:00,,,,,2026-04-15 07:55:04.042976+02:00
GUIZ11,,,,,,,,,,,,,,2026-04-15 08:13:33+02:00,2026-04-15 08:15:48+02:00,2026-04-15 08:17:46+02:00,,2026-04-15 08:20:39+02:00,2026-04-15 08:22:25+02:00,2026-04-15 08:24:08+02:00,2026-04-15 08:26:17+02:00,2026-04-15 08:28:46+02:00,2026-04-15 08:30:31+02:00,2026-04-15 08:32:34+02:00,2026-04-15 08:34:21+02:00,2026-04-15 08:36:12+02:00,2026-04-15 08:39:02+02:00,2026-04-15 08:40:49+02:00,2026-04-15 08:42:23+02:00,2026-04-15 08:44:59+02:00,2026-04-15 08:47:00+02:00,2026-04-15 08:51:00+02:00,2026-04-15 08:56:10+02:00,2026-04-15 08:58:40+02:00,2026-04-15 09:01:50+02:00,2026-04-15 09:04:30+02:00,2026-04-15 09:06:40+02:00,,,,,,,,,,,2026-04-15 07:55:04.042976+02:00
GUIZ19,,,,,,,,,,,,,,2026-04-15 08:25:33+02:00,2026-04-15 08:27:48+02:00,2026-04-15 08:29:46+02:00,,2026-04-15 08:32:39+02:00,2026-04-15 08:34:25+02:00,2026-04-15 08:36:08+02:00,2026-04-15 08:38:17+02:00,2026-04-15 08:40:46+02:00,2026-04-15 08:42:31+02:00,2026-04-15 08:44:34+02:00,2026-04-15 08:46:21+02:00,2026-04-15 08:48:12+02:00,2026-04-15 08:51:02+02:00,2026-04-15 08:52:49+02:00,2026-04-15 08:54:23+02:00,2026-04-15 08:56:59+02:00,2026-04-15 08:59:00+02:00,2026-04-15 09:03:00+02:00,2026-04-15 09:08:10+02:00,2026-04-15 09:10:40+02:00,2026-04-15 09:13:50+02:00,2026-04-15 09:16:30+02:00,2026-04-15 09:18:40+02:00,,,,,,,,,,,2026-04-15 07:55:04.042976+02:00
PAUL96,,,,,2026-04-15 09:19:38+02:00,2026-04-15 09:16:20+02:00,2026-04-15 09:14:22+02:00,2026-04-15 09:12:25+02:00,2026-04-15 09:10:23+02:00,2026-04-15 09:08:00+02:00,,,,2026-04-15 09:02:09+02:00,,,,2026-04-15 08:55:34+02:00,2026-04-15 08:53:39+02:00,,2026-04-15 08:50:44+02:00,2026-04-15 08:48:01+02:00,2026-04-15 08:46:13+02:00,2026-04-15 08:44:05+02:00,2026-04-15 08:42:09+02:00,2026-04-15 08:40:27+02:00,2026-04-15 08:37:54+02:00,2026-04-15 08:35:36+02:00,2026-04-15 08:34:01+02:00,2026-04-15 08:32:09+02:00,2026-04-15 08:29:47+02:00,2026-04-15 08:26:00+02:00,2026-04-15 08:20:20+02:00,2026-04-15 08:17:30+02:00,2026-04-15 08:14:00+02:00,2026-04-15 08:11:10+02:00,2026-04-15 08:09:00+02:00,2026-04-15 08:06:50+02:00,,,,,,2026-04-15 08:03:10+02:00,2026-04-15 08:00:00+02:00,2026-04-15 07:56:50+02:00,,2026-04-15 07:55:04.042976+02:00
USER24,,,,,,,,,,,,,,,2026-04-15 09:38:25+02:00,2026-04-15 09:36:35+02:00,2026-04-15 09:35:13+02:00,2026-04-15 09:33:01+02:00,2026-04-15 09:31:17+02:00,2026-04-15 09:29:58+02:00,2026-04-15 09:27:54+02:00,2026-04-15 09:25:33+02:00,2026-04-15 09:23:57+02:00,,2026-04-15 09:21:09+02:00,2026-04-15 09:19:27+02:00,2026-04-15 09:16:54+02:00,2026-04-15 09:14:36+02:00,2026-04-15 09:13:01+02:00,2026-04-15 09:11:09+02:00,2026-04-15 09:08:47+02:00,2026-04-15 09:05:00+02:00,2026-04-15 08:59:20+02:00,2026-04-15 08:56:30+02:00,2026-04-15 08:53:00+02:00,2026-04-15 08:50:10+02:00,2026-04-15 08:48:00+02:00,2026-04-15 08:45:50+02:00,2026-04-15 08:42:10+02:00,2026-04-15 08:39:20+02:00,2026-04-15 08:37:20+02:00,2026-04-15 08:32:00+02:00,2026-04-15 08:24:50+02:00,,,,,2026-04-15 07:55:04.042976+02:00
USER32,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 09:33:09+02:00,2026-04-15 09:31:27+02:00,2026-04-15 09:28:54+02:00,2026-04-15 09:26:36+02:00,2026-04-15 09:25:01+02:00,2026-04-15 09:23:09+02:00,2026-04-15 09:20:47+02:00,2026-04-15 09:17:00+02:00,2026-04-15 09:11:20+02:00,2026-04-15 09:08:30+02:00,2026-04-15 09:05:00+02:00,2026-04-15 09:02:10+02:00,2026-04-15 09:00:00+02:00,2026-04-15 08:57:50+02:00,2026-04-15 08:54:10+02:00,2026-04-15 08:51:20+02:00,2026-04-15 08:49:20+02:00,2026-04-15 08:44:00+02:00,2026-04-15 08:36:50+02:00,,,,,2026-04-15 07:55:04.042976+02:00
EMIR65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:52:50+02:00,2026-04-15 07:55:30+02:00,2026-04-15 07:57:40+02:00,2026-04-15 08:00:10+02:00,2026-04-15 08:03:30+02:00,2026-04-15 08:06:00+02:00,2026-04-15 08:08:20+02:00,2026-04-15 08:14:00+02:00,,,,,,2026-04-15 07:55:04.042976+02:00
IVAN75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:57:00+02:00,2026-04-15 08:02:10+02:00,2026-04-15 08:04:40+02:00,2026-04-15 08:07:50+02:00,2026-04-15 08:10:30+02:00,2026-04-15 08:12:40+02:00,2026-04-15 08:15:20+02:00,,,,,,2026-04-15 08:18:40+02:00,2026-04-15 08:21:30+02:00,2026-04-15 08:24:40+02:00,,2026-04-15 07:55:04.042976+02:00
GUAD63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:52:30+02:00,2026-04-15 07:54:40+02:00,,,,,,,,,,,2026-04-15 07:55:04.042976+02:00
LORE98,,,,,,,,,,2026-04-15 09:16:38+02:00,2026-04-15 09:14:17+02:00,2026-04-15 09:11:24+02:00,2026-04-15 09:09:19+02:00,2026-04-15 09:06:52+02:00,,2026-04-15 09:02:43+02:00,2026-04-15 09:00:59+02:00,2026-04-15 08:58:44+02:00,2026-04-15 08:56:49+02:00,,2026-04-15 08:53:54+02:00,2026-04-15 08:51:11+02:00,2026-04-15 08:49:23+02:00,2026-04-15 08:47:15+02:00,2026-04-15 08:45:19+02:00,2026-04-15 08:43:32+02:00,2026-04-15 08:40:54+02:00,2026-04-15 08:38:36+02:00,2026-04-15 08:37:01+02:00,2026-04-15 08:35:09+02:00,2026-04-15 08:32:47+02:00,2026-04-15 08:29:00+02:00,2026-04-15 08:23:20+02:00,2026-04-15 08:20:30+02:00,2026-04-15 08:17:00+02:00,2026-04-15 08:14:10+02:00,2026-04-15 08:12:00+02:00,2026-04-15 08:09:50+02:00,2026-04-15 08:06:10+02:00,2026-04-15 08:03:20+02:00,2026-04-15 08:01:20+02:00,2026-04-15 07:56:00+02:00,,,,,,2026-04-15 07:55:04.042976+02:00
EMIR73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:54:00+02:00,2026-04-15 07:59:10+02:00,2026-04-15 08:01:40+02:00,2026-04-15 08:04:50+02:00,2026-04-15 08:07:30+02:00,2026-04-15 08:09:40+02:00,2026-04-15 08:12:10+02:00,2026-04-15 08:15:30+02:00,2026-04-15 08:18:00+02:00,2026-04-15 08:20:20+02:00,2026-04-15 08:26:00+02:00,,,,,,2026-04-15 07:55:04.042976+02:00
KOCQ36,,,,,,,,,,,,,,,2026-04-15 09:57:43+02:00,2026-04-15 09:55:59+02:00,2026-04-15 09:54:35+02:00,2026-04-15 09:52:40+02:00,2026-04-15 09:50:45+02:00,2026-04-15 09:48:56+02:00,2026-04-15 09:47:09+02:00,2026-04-15 09:44:26+02:00,2026-04-15 09:42:53+02:00,2026-04-15 09:40:55+02:00,2026-04-15 09:39:09+02:00,2026-04-15 09:37:32+02:00,2026-04-15 09:34:54+02:00,2026-04-15 09:32:36+02:00,2026-04-15 09:31:01+02:00,2026-04-15 09:29:09+02:00,2026-04-15 09:26:47+02:00,2026-04-15 09:23:00+02:00,2026-04-15 09:17:20+02:00,2026-04-15 09:14:30+02:00,2026-04-15 09:11:00+02:00,2026-04-15 09:08:10+02:00,2026-04-15 09:06:00+02:00,2026-04-15 09:03:50+02:00,2026-04-15 09:00:10+02:00,2026-04-15 08:57:20+02:00,2026-04-15 08:55:20+02:00,2026-04-15 08:50:00+02:00,2026-04-15 08:42:50+02:00,,,,,2026-04-15 07:55:04.042976+02:00
EMIR57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:54:00+02:00,2026-04-15 07:56:20+02:00,2026-04-15 08:02:00+02:00,,,,,,2026-04-15 07:55:04.042976+02:00
EMIR81,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:54:02+02:00,2026-04-15 07:55:49+02:00,2026-04-15 07:57:23+02:00,2026-04-15 07:59:59+02:00,2026-04-15 08:02:00+02:00,2026-04-15 08:06:00+02:00,2026-04-15 08:11:10+02:00,2026-04-15 08:13:40+02:00,2026-04-15 08:16:50+02:00,2026-04-15 08:19:30+02:00,2026-04-15 08:21:40+02:00,2026-04-15 08:24:10+02:00,2026-04-15 08:27:30+02:00,2026-04-15 08:30:00+02:00,2026-04-15 08:32:20+02:00,2026-04-15 08:38:00+02:00,,,,,,2026-04-15 07:55:04.042976+02:00
KLEE84,,,,,,,,,,,,,,,2026-04-15 08:43:12+02:00,2026-04-15 08:41:23+02:00,,2026-04-15 08:38:35+02:00,2026-04-15 08:36:40+02:00,2026-04-15 08:34:46+02:00,2026-04-15 08:32:54+02:00,2026-04-15 08:30:11+02:00,2026-04-15 08:28:23+02:00,2026-04-15 08:26:15+02:00,2026-04-15 08:24:19+02:00,2026-04-15 08:22:32+02:00,2026-04-15 08:19:54+02:00,2026-04-15 08:17:36+02:00,2026-04-15 08:16:01+02:00,2026-04-15 08:14:09+02:00,2026-04-15 08:11:47+02:00,2026-04-15 08:08:00+02:00,2026-04-15 08:02:20+02:00,2026-04-15 07:59:30+02:00,2026-04-15 07:56:00+02:00,,,,,,,,,,,,,2026-04-15 07:55:04.042976+02:00
IVIS07,,,,,,2026-04-15 07:54:10+02:00,2026-04-15 07:56:06+02:00,2026-04-15 07:57:58+02:00,2026-04-15 08:00:48+02:00,2026-04-15 08:03:07+02:00,,,2026-04-15 08:07:38+02:00,2026-04-15 08:10:20+02:00,,,,2026-04-15 08:15:15+02:00,2026-04-15 08:17:06+02:00,,2026-04-15 08:20:07+02:00,2026-04-15 08:22:36+02:00,2026-04-15 08:24:26+02:00,2026-04-15 08:26:29+02:00,2026-04-15 08:28:16+02:00,2026-04-15 08:30:12+02:00,2026-04-15 08:33:02+02:00,2026-04-15 08:34:49+02:00,2026-04-15 08:36:23+02:00,2026-04-15 08:38:59+02:00,2026-04-15 08:41:00+02:00,2026-04-15 08:45:00+02:00,2026-04-15 08:50:10+02:00,2026-04-15 08:52:40+02:00,2026-04-15 08:55:50+02:00,2026-04-15 08:58:30+02:00,2026-04-15 09:00:40+02:00,2026-04-15 09:03:20+02:00,,,,,,2026-04-15 09:06:40+02:00,2026-04-15 09:09:30+02:00,2026-04-15 09:12:40+02:00,,2026-04-15 07:55:04.042976+02:00
PAGE14,,,,,2026-04-15 09:43:18+02:00,2026-04-15 09:40:10+02:00,2026-04-15 09:38:12+02:00,2026-04-15 09:36:20+02:00,2026-04-15 09:34:23+02:00,2026-04-15 09:32:00+02:00,,,,2026-04-15 09:26:09+02:00,,,,2026-04-15 09:19:34+02:00,2026-04-15 09:17:39+02:00,,2026-04-15 09:14:44+02:00,2026-04-15 09:12:01+02:00,2026-04-15 09:10:13+02:00,2026-04-15 09:08:05+02:00,2026-04-15 09:06:09+02:00,2026-04-15 09:04:27+02:00,2026-04-15 09:01:54+02:00,2026-04-15 08:59:36+02:00,2026-04-15 08:58:01+02:00,2026-04-15 08:56:09+02:00,2026-04-15 08:53:47+02:00,2026-04-15 08:50:00+02:00,2026-04-15 08:44:20+02:00,2026-04-15 08:41:30+02:00,2026-04-15 08:38:00+02:00,2026-04-15 08:35:10+02:00,2026-04-15 08:33:00+02:00,2026-04-15 08:30:50+02:00,,,,,,2026-04-15 08:27:10+02:00,2026-04-15 08:24:00+02:00,2026-04-15 08:20:50+02:00,2026-04-15 08:17:00+02:00,2026-04-15 07:55:04.042976+02:00
PAUL56,,,,,2026-04-15 08:19:18+02:00,2026-04-15 08:16:10+02:00,2026-04-15 08:14:12+02:00,2026-04-15 08:12:20+02:00,2026-04-15 08:10:23+02:00,2026-04-15 08:08:00+02:00,,,,2026-04-15 08:02:09+02:00,,,,2026-04-15 07:55:34+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:55:04.042976+02:00
STIN78,,2026-04-15 08:27:31+02:00,2026-04-15 08:25:46+02:00,,,,,,,,,,,,,,,,,,2026-04-15 08:23:49+02:00,2026-04-15 08:21:01+02:00,2026-04-15 08:19:23+02:00,2026-04-15 08:17:15+02:00,2026-04-15 08:15:19+02:00,2026-04-15 08:13:32+02:00,2026-04-15 08:10:54+02:00,2026-04-15 08:08:36+02:00,2026-04-15 08:07:01+02:00,2026-04-15 08:05:09+02:00,2026-04-15 08:02:47+02:00,2026-04-15 07:59:00+02:00,,,,,,,,,,,,,,,,2026-04-15 07:55:04.042976+02:00
GUIZ27,,,,,,,,,,,,,,2026-04-15 08:37:33+02:00,2026-04-15 08:39:48+02:00,2026-04-15 08:41:46+02:00,,2026-04-15 08:44:39+02:00,2026-04-15 08:46:25+02:00,2026-04-15 08:48:08+02:00,2026-04-15 08:50:17+02:00,2026-04-15 08:52:46+02:00,2026-04-15 08:54:31+02:00,2026-04-15 08:56:34+02:00,2026-04-15 08:58:21+02:00,2026-04-15 09:00:12+02:00,2026-04-15 09:03:02+02:00,2026-04-15 09:04:49+02:00,2026-04-15 09:06:23+02:00,2026-04-15 09:08:59+02:00,2026-04-15 09:11:00+02:00,2026-04-15 09:15:00+02:00,2026-04-15 09:20:10+02:00,2026-04-15 09:22:40+02:00,2026-04-15 09:25:50+02:00,2026-04-15 09:28:30+02:00,2026-04-15 09:30:40+02:00,,,,,,,,,,,2026-04-15 07:55:04.042976+02:00
ELFE85,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15 07:53:29+02:00,2026-04-15 07:55:16+02:00,2026-04-15 07:57:12+02:00,2026-04-15 08:00:02+02:00,2026-04-15 08:01:49+02:00,2026-04-15 08:03:23+02:00,2026-04-15 08:05:59+02:00,2026-04-15 08:08:00+02:00,2026-04-15 08:12:00+02:00,2026-04-15 08:17:10+02:00,2026-04-15 08:19:40+02:00,2026-04-15 08:22:50+02:00,2026-04-15 08:25:30+02:00,2026-04-15 08:27:40+02:00,2026-04-15 08:30:10+02:00,2026-04-15 08:33:30+02:00,2026-04-15 08:36:00+02:00,2026-04-15 08:38:20+02:00,2026-04-15 08:44:00+02:00,,,,,,2026-04-15 07:55:04.042976+02:00
IVIS23,,,,2026-04-15 08:11:52+02:00,2026-04-15 08:15:03+02:00,2026-04-15 08:18:10+02:00,2026-04-15 08:20:06+02:00,2026-04-15 08:21:58+02:00,2026-04-15 08:24:48+02:00,2026-04-15 08:27:07+02:00,,,2026-04-15 08:31:38+02:00,2026-04-15 08:34:20+02:00,,,,2026-04-15 08:39:15+02:00,2026-04-15 08:41:06+02:00,,2026-04-15 08:44:07+02:00,2026-04-15 08:46:36+02:00,2026-04-15 08:48:26+02:00,2026-04-15 08:50:29+02:00,2026-04-15 08:52:16+02:00,2026-04-15 08:54:12+02:00,2026-04-15 08:57:02+02:00,2026-04-15 08:58:49+02:00,2026-04-15 09:00:23+02:00,2026-04-15 09:02:59+02:00,2026-04-15 09:05:00+02:00,2026-04-15 09:09:00+02:00,2026-04-15 09:14:10+02:00,2026-04-15 09:16:40+02:00,2026-04-15 09:19:50+02:00,2026-04-15 09:22:30+02:00,2026-04-15 09:24:40+02:00,2026-04-15 09:27:20+02:00,,,,,,2026-04-15 09:30:40+02:00,2026-04-15 09:33:30+02:00,2026-04-15 09:36:40+02:00,,2026-04-15 07:55:04.042976+02:00
