mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
IDOR53,IDOR,Mitry - Claye,,,,2026-03-30 16:41:56+02:00,2026-03-30 16:44:57+02:00,2026-03-30 16:48:04+02:00,2026-03-30 16:50:00+02:00,2026-03-30 16:51:52+02:00,2026-03-30 16:54:22+02:00,2026-03-30 16:56:46+02:00,2026-03-30 16:58:53+02:00,2026-03-30 17:01:27+02:00,2026-03-30 17:03:18+02:00,2026-03-30 17:05:30+02:00,2026-03-30 17:08:15+02:00,2026-03-30 17:10:13+02:00,2026-03-30 17:11:48+02:00,2026-03-30 17:13:54+02:00,2026-03-30 17:15:55+02:00,2026-03-30 17:17:53+02:00,2026-03-30 17:19:47+02:00,2026-03-30 17:22:36+02:00,2026-03-30 17:24:16+02:00,2026-03-30 17:26:24+02:00,2026-03-30 17:28:11+02:00,2026-03-30 17:29:47+02:00,2026-03-30 17:32:22+02:00,2026-03-30 17:34:39+02:00,2026-03-30 17:36:13+02:00,2026-03-30 17:38:19+02:00,2026-03-30 17:40:39+02:00,2026-03-30 17:45:00+02:00,2026-03-30 17:50:10+02:00,2026-03-30 17:52:40+02:00,2026-03-30 17:55:50+02:00,2026-03-30 17:58:30+02:00,2026-03-30 18:00:40+02:00,2026-03-30 18:03:20+02:00,,,,,,2026-03-30 18:06:40+02:00,2026-03-30 18:09:30+02:00,2026-03-30 18:12:40+02:00,,Saint-Rémy-lès-Chevreuse,38,2026-03-30 16:30:04.270939+02:00
STAR18,STAR,Robinson,,2026-03-30 17:09:21+02:00,2026-03-30 17:07:36+02:00,,,,,,,,,,,,,,,,,,2026-03-30 17:05:24+02:00,2026-03-30 17:02:51+02:00,2026-03-30 17:01:03+02:00,2026-03-30 16:58:55+02:00,2026-03-30 16:56:59+02:00,2026-03-30 16:55:02+02:00,2026-03-30 16:52:14+02:00,2026-03-30 16:50:26+02:00,2026-03-30 16:48:51+02:00,2026-03-30 16:46:29+02:00,2026-03-30 16:44:30+02:00,2026-03-30 16:41:23+02:00,2026-03-30 16:35:43+02:00,2026-03-30 16:32:53+02:00,,,,,,,,,,,,,,La Courneuve - Aubervilliers,16,2026-03-30 16:30:04.270939+02:00
PGAZ52,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-03-30 18:24:57+02:00,2026-03-30 18:21:44+02:00,2026-03-30 18:19:51+02:00,2026-03-30 18:17:59+02:00,2026-03-30 18:15:42+02:00,2026-03-30 18:13:34+02:00,,,2026-03-30 18:09:01+02:00,2026-03-30 18:06:09+02:00,,,,2026-03-30 18:01:09+02:00,2026-03-30 17:59:14+02:00,,2026-03-30 17:56:19+02:00,2026-03-30 17:53:41+02:00,2026-03-30 17:51:53+02:00,2026-03-30 17:49:45+02:00,2026-03-30 17:47:54+02:00,2026-03-30 17:46:02+02:00,2026-03-30 17:43:14+02:00,2026-03-30 17:41:26+02:00,2026-03-30 17:39:51+02:00,2026-03-30 17:37:29+02:00,2026-03-30 17:35:07+02:00,2026-03-30 17:32:00+02:00,2026-03-30 17:26:20+02:00,2026-03-30 17:23:30+02:00,2026-03-30 17:20:00+02:00,2026-03-30 17:17:10+02:00,2026-03-30 17:15:00+02:00,2026-03-30 17:12:50+02:00,,,,,,2026-03-30 17:09:10+02:00,2026-03-30 17:06:00+02:00,2026-03-30 17:02:50+02:00,2026-03-30 16:59:00+02:00,Mitry - Claye,32,2026-03-30 16:30:04.270939+02:00
STAR66,STAR,Robinson,,2026-03-30 18:21:21+02:00,2026-03-30 18:19:36+02:00,,,,,,,,,,,,,,,,,,2026-03-30 18:17:24+02:00,2026-03-30 18:14:51+02:00,2026-03-30 18:13:03+02:00,2026-03-30 18:10:55+02:00,2026-03-30 18:08:59+02:00,2026-03-30 18:07:02+02:00,2026-03-30 18:04:14+02:00,2026-03-30 18:02:26+02:00,2026-03-30 18:00:51+02:00,2026-03-30 17:58:29+02:00,2026-03-30 17:56:07+02:00,2026-03-30 17:53:00+02:00,2026-03-30 17:47:20+02:00,2026-03-30 17:44:30+02:00,2026-03-30 17:41:00+02:00,2026-03-30 17:38:10+02:00,2026-03-30 17:36:00+02:00,2026-03-30 17:33:50+02:00,2026-03-30 17:30:10+02:00,2026-03-30 17:27:20+02:00,2026-03-30 17:25:20+02:00,2026-03-30 17:20:00+02:00,2026-03-30 17:12:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-03-30 16:30:04.270939+02:00
ICOR33,ICOR,Mitry - Claye,,,,,,,2026-03-30 16:27:14+02:00,2026-03-30 16:29:06+02:00,2026-03-30 16:31:36+02:00,2026-03-30 16:34:10+02:00,2026-03-30 16:36:17+02:00,2026-03-30 16:38:51+02:00,2026-03-30 16:40:42+02:00,2026-03-30 16:42:54+02:00,,,,2026-03-30 16:48:09+02:00,2026-03-30 16:50:10+02:00,,2026-03-30 16:53:01+02:00,,,,,2026-03-30 16:58:57+02:00,2026-03-30 17:01:37+02:00,2026-03-30 17:03:54+02:00,2026-03-30 17:05:28+02:00,2026-03-30 17:07:34+02:00,2026-03-30 17:09:54+02:00,2026-03-30 17:15:00+02:00,2026-03-30 17:20:10+02:00,2026-03-30 17:22:40+02:00,2026-03-30 17:25:50+02:00,2026-03-30 17:28:30+02:00,2026-03-30 17:30:40+02:00,2026-03-30 17:33:20+02:00,,,,,,2026-03-30 17:36:40+02:00,2026-03-30 17:39:30+02:00,2026-03-30 17:42:40+02:00,,La Hacquinière,27,2026-03-30 16:30:04.270939+02:00
LOUP46,LOUP,Orsay-Ville,,,,,,,,,,2026-03-30 18:10:13+02:00,2026-03-30 18:07:52+02:00,2026-03-30 18:04:59+02:00,2026-03-30 18:02:54+02:00,2026-03-30 17:59:42+02:00,,2026-03-30 17:56:23+02:00,2026-03-30 17:54:39+02:00,2026-03-30 17:52:19+02:00,2026-03-30 17:50:24+02:00,,2026-03-30 17:47:29+02:00,2026-03-30 17:44:51+02:00,2026-03-30 17:43:03+02:00,2026-03-30 17:40:55+02:00,2026-03-30 17:38:59+02:00,2026-03-30 17:37:02+02:00,2026-03-30 17:34:14+02:00,2026-03-30 17:32:26+02:00,2026-03-30 17:30:51+02:00,2026-03-30 17:28:29+02:00,2026-03-30 17:26:07+02:00,2026-03-30 17:23:00+02:00,2026-03-30 17:17:20+02:00,2026-03-30 17:14:30+02:00,2026-03-30 17:11:00+02:00,2026-03-30 17:08:10+02:00,2026-03-30 17:06:00+02:00,2026-03-30 17:03:50+02:00,2026-03-30 17:00:10+02:00,2026-03-30 16:57:20+02:00,2026-03-30 16:55:20+02:00,2026-03-30 16:50:00+02:00,2026-03-30 16:42:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-03-30 16:30:04.270939+02:00
IRON61,IRON,Mitry - Claye,,,,,,,,,,,,,,2026-03-30 17:19:30+02:00,2026-03-30 17:21:35+02:00,2026-03-30 17:23:33+02:00,,2026-03-30 17:26:11+02:00,2026-03-30 17:28:07+02:00,2026-03-30 17:30:00+02:00,2026-03-30 17:31:54+02:00,2026-03-30 17:34:36+02:00,2026-03-30 17:36:16+02:00,2026-03-30 17:38:24+02:00,2026-03-30 17:40:11+02:00,2026-03-30 17:41:47+02:00,2026-03-30 17:44:22+02:00,2026-03-30 17:46:39+02:00,2026-03-30 17:48:13+02:00,2026-03-30 17:50:19+02:00,2026-03-30 17:52:39+02:00,2026-03-30 17:57:00+02:00,2026-03-30 18:02:10+02:00,2026-03-30 18:04:40+02:00,2026-03-30 18:07:50+02:00,2026-03-30 18:10:30+02:00,2026-03-30 18:12:40+02:00,2026-03-30 18:15:20+02:00,,,,,,2026-03-30 18:18:40+02:00,2026-03-30 18:21:30+02:00,2026-03-30 18:24:40+02:00,,Massy - Palaiseau,27,2026-03-30 16:30:04.270939+02:00
IJUR57,IJUR,Mitry - Claye,,,,2026-03-30 16:55:51+02:00,2026-03-30 16:58:52+02:00,2026-03-30 17:01:59+02:00,2026-03-30 17:03:55+02:00,2026-03-30 17:05:47+02:00,2026-03-30 17:08:17+02:00,2026-03-30 17:10:46+02:00,,,,2026-03-30 17:16:15+02:00,,,,2026-03-30 17:21:20+02:00,2026-03-30 17:23:11+02:00,,2026-03-30 17:25:57+02:00,2026-03-30 17:28:36+02:00,2026-03-30 17:30:16+02:00,2026-03-30 17:32:24+02:00,2026-03-30 17:34:11+02:00,2026-03-30 17:35:47+02:00,2026-03-30 17:38:22+02:00,2026-03-30 17:40:39+02:00,2026-03-30 17:42:13+02:00,2026-03-30 17:44:19+02:00,2026-03-30 17:46:39+02:00,2026-03-30 17:51:00+02:00,2026-03-30 17:56:10+02:00,2026-03-30 17:58:40+02:00,2026-03-30 18:01:50+02:00,2026-03-30 18:04:30+02:00,2026-03-30 18:06:40+02:00,2026-03-30 18:09:20+02:00,,,,,,2026-03-30 18:12:40+02:00,2026-03-30 18:15:30+02:00,2026-03-30 18:18:40+02:00,,Saint-Rémy-lès-Chevreuse,31,2026-03-30 16:30:04.270939+02:00
IJUR73,IJUR,Mitry - Claye,,,,2026-03-30 17:19:51+02:00,2026-03-30 17:22:52+02:00,2026-03-30 17:25:59+02:00,2026-03-30 17:27:55+02:00,2026-03-30 17:29:47+02:00,2026-03-30 17:32:17+02:00,2026-03-30 17:34:46+02:00,,,,2026-03-30 17:40:15+02:00,,,,2026-03-30 17:45:20+02:00,2026-03-30 17:47:11+02:00,,2026-03-30 17:49:57+02:00,2026-03-30 17:52:36+02:00,2026-03-30 17:54:16+02:00,2026-03-30 17:56:24+02:00,2026-03-30 17:58:11+02:00,2026-03-30 17:59:47+02:00,2026-03-30 18:02:22+02:00,2026-03-30 18:04:39+02:00,2026-03-30 18:06:13+02:00,2026-03-30 18:08:19+02:00,2026-03-30 18:10:39+02:00,2026-03-30 18:15:00+02:00,2026-03-30 18:20:10+02:00,2026-03-30 18:22:40+02:00,2026-03-30 18:25:50+02:00,2026-03-30 18:28:30+02:00,2026-03-30 18:30:40+02:00,2026-03-30 18:33:20+02:00,,,,,,2026-03-30 18:36:40+02:00,2026-03-30 18:39:30+02:00,2026-03-30 18:42:40+02:00,,Saint-Rémy-lès-Chevreuse,31,2026-03-30 16:30:04.270939+02:00
ILAN01,ILAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30 16:30:02+02:00,2026-03-30 16:33:12+02:00,2026-03-30 16:35:52+02:00,2026-03-30 16:38:02+02:00,2026-03-30 16:40:42+02:00,,,,,,2026-03-30 16:44:02+02:00,2026-03-30 16:46:52+02:00,2026-03-30 16:50:02+02:00,,La Courneuve - Aubervilliers,8,2026-03-30 16:30:04.270939+02:00
PGAZ60,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-03-30 18:36:57+02:00,2026-03-30 18:33:44+02:00,2026-03-30 18:31:51+02:00,2026-03-30 18:29:59+02:00,2026-03-30 18:27:42+02:00,2026-03-30 18:25:34+02:00,,,2026-03-30 18:21:01+02:00,2026-03-30 18:18:09+02:00,,,,2026-03-30 18:13:09+02:00,2026-03-30 18:11:14+02:00,,2026-03-30 18:08:19+02:00,2026-03-30 18:05:41+02:00,2026-03-30 18:03:53+02:00,2026-03-30 18:01:45+02:00,2026-03-30 17:59:54+02:00,2026-03-30 17:58:02+02:00,2026-03-30 17:55:14+02:00,2026-03-30 17:53:26+02:00,2026-03-30 17:51:51+02:00,2026-03-30 17:49:29+02:00,2026-03-30 17:47:07+02:00,2026-03-30 17:44:00+02:00,2026-03-30 17:38:20+02:00,2026-03-30 17:35:30+02:00,2026-03-30 17:32:00+02:00,2026-03-30 17:29:10+02:00,2026-03-30 17:27:00+02:00,2026-03-30 17:24:50+02:00,,,,,,2026-03-30 17:21:10+02:00,2026-03-30 17:18:00+02:00,2026-03-30 17:14:50+02:00,2026-03-30 17:11:00+02:00,Mitry - Claye,32,2026-03-30 16:30:04.270939+02:00
STAR58,STAR,Robinson,,2026-03-30 18:09:21+02:00,2026-03-30 18:07:36+02:00,,,,,,,,,,,,,,,,,,2026-03-30 18:05:24+02:00,2026-03-30 18:02:51+02:00,2026-03-30 18:01:03+02:00,2026-03-30 17:58:55+02:00,2026-03-30 17:56:59+02:00,2026-03-30 17:55:02+02:00,2026-03-30 17:52:14+02:00,2026-03-30 17:50:26+02:00,2026-03-30 17:48:51+02:00,2026-03-30 17:46:29+02:00,2026-03-30 17:44:07+02:00,2026-03-30 17:41:00+02:00,2026-03-30 17:35:20+02:00,2026-03-30 17:32:30+02:00,2026-03-30 17:29:00+02:00,2026-03-30 17:26:10+02:00,2026-03-30 17:24:00+02:00,2026-03-30 17:21:50+02:00,2026-03-30 17:18:10+02:00,2026-03-30 17:15:20+02:00,2026-03-30 17:13:20+02:00,2026-03-30 17:08:00+02:00,2026-03-30 17:00:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-03-30 16:30:04.270939+02:00
ECCI11,ECCI,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30 16:26:14+02:00,2026-03-30 16:27:50+02:00,2026-03-30 16:30:25+02:00,2026-03-30 16:32:42+02:00,2026-03-30 16:34:16+02:00,2026-03-30 16:36:22+02:00,2026-03-30 16:38:42+02:00,2026-03-30 16:43:03+02:00,2026-03-30 16:48:13+02:00,2026-03-30 16:50:43+02:00,2026-03-30 16:53:53+02:00,2026-03-30 16:56:33+02:00,2026-03-30 16:58:43+02:00,2026-03-30 17:01:13+02:00,2026-03-30 17:04:33+02:00,2026-03-30 17:07:03+02:00,2026-03-30 17:09:23+02:00,2026-03-30 17:15:03+02:00,,,,,,Gentilly,18,2026-03-30 16:30:04.270939+02:00
ELOI27,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-03-30 16:34:33+02:00,2026-03-30 16:36:54+02:00,2026-03-30 16:38:38+02:00,,,,,,,,,,,,,,,,,,2026-03-30 16:40:36+02:00,2026-03-30 16:43:31+02:00,2026-03-30 16:45:11+02:00,2026-03-30 16:47:19+02:00,2026-03-30 16:49:06+02:00,2026-03-30 16:50:42+02:00,2026-03-30 16:53:22+02:00,2026-03-30 16:55:39+02:00,2026-03-30 16:57:13+02:00,2026-03-30 16:59:19+02:00,2026-03-30 17:01:39+02:00,2026-03-30 17:06:00+02:00,2026-03-30 17:11:10+02:00,2026-03-30 17:13:40+02:00,2026-03-30 17:16:50+02:00,2026-03-30 17:19:30+02:00,2026-03-30 17:21:40+02:00,2026-03-30 17:24:10+02:00,2026-03-30 17:27:30+02:00,2026-03-30 17:30:00+02:00,2026-03-30 17:32:20+02:00,2026-03-30 17:38:00+02:00,,,,,,Robinson,25,2026-03-30 16:30:04.270939+02:00
EPIN23,EPIN,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,2026-03-30 16:26:41+02:00,2026-03-30 16:28:27+02:00,2026-03-30 16:30:39+02:00,,,,2026-03-30 16:35:54+02:00,2026-03-30 16:37:45+02:00,,2026-03-30 16:40:21+02:00,,,,,2026-03-30 16:46:07+02:00,2026-03-30 16:48:37+02:00,2026-03-30 16:50:54+02:00,2026-03-30 16:52:28+02:00,2026-03-30 16:54:34+02:00,2026-03-30 16:56:44+02:00,2026-03-30 17:00:55+02:00,2026-03-30 17:06:05+02:00,2026-03-30 17:08:35+02:00,2026-03-30 17:11:45+02:00,2026-03-30 17:14:25+02:00,2026-03-30 17:16:35+02:00,2026-03-30 17:19:05+02:00,2026-03-30 17:22:25+02:00,2026-03-30 17:24:55+02:00,2026-03-30 17:27:15+02:00,2026-03-30 17:32:55+02:00,,,,,,Palaiseau - Villebon,23,2026-03-30 16:30:04.270939+02:00
SOME12,SOME,Robinson,,2026-03-30 16:56:42+02:00,2026-03-30 16:55:02+02:00,,,,,,,,,,,,,,,,,,2026-03-30 16:53:00+02:00,2026-03-30 16:50:27+02:00,2026-03-30 16:48:49+02:00,2026-03-30 16:46:51+02:00,2026-03-30 16:45:05+02:00,2026-03-30 16:43:18+02:00,2026-03-30 16:40:30+02:00,2026-03-30 16:38:42+02:00,2026-03-30 16:37:07+02:00,2026-03-30 16:34:45+02:00,2026-03-30 16:33:07+02:00,2026-03-30 16:30:00+02:00,,,,,,,,,,,,,,,,Gare du Nord,14,2026-03-30 16:30:04.270939+02:00
EPIN05,EPIN,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30 16:25:48+02:00,2026-03-30 16:27:58+02:00,2026-03-30 16:32:09+02:00,2026-03-30 16:37:19+02:00,2026-03-30 16:39:49+02:00,2026-03-30 16:42:59+02:00,2026-03-30 16:45:39+02:00,2026-03-30 16:47:49+02:00,2026-03-30 16:50:19+02:00,2026-03-30 16:53:39+02:00,2026-03-30 16:56:09+02:00,2026-03-30 16:58:29+02:00,2026-03-30 17:04:09+02:00,,,,,,Saint-Michel Notre-Dame,13,2026-03-30 16:30:04.270939+02:00
IALE29,IALE,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,2026-03-30 16:50:49+02:00,2026-03-30 16:52:06+02:00,2026-03-30 16:53:47+02:00,2026-03-30 16:56:22+02:00,2026-03-30 16:58:39+02:00,2026-03-30 17:00:13+02:00,2026-03-30 17:02:19+02:00,2026-03-30 17:04:39+02:00,2026-03-30 17:09:00+02:00,2026-03-30 17:14:10+02:00,2026-03-30 17:16:40+02:00,2026-03-30 17:19:50+02:00,2026-03-30 17:22:30+02:00,2026-03-30 17:24:40+02:00,2026-03-30 17:27:20+02:00,,,,,,2026-03-30 17:30:40+02:00,2026-03-30 17:33:30+02:00,2026-03-30 17:36:40+02:00,,Laplace,18,2026-03-30 16:30:04.270939+02:00
