mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
ICOR41,ICOR,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26 17:48:40+01:00,2026-03-26 17:51:30+01:00,2026-03-26 17:54:40+01:00,,Sevran - Livry,3,2026-03-26 17:50:49.734248+01:00
EMUE03,EMUE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-03-26 18:12:31+01:00,2026-03-26 18:14:45+01:00,2026-03-26 18:16:47+01:00,2026-03-26 18:19:21+01:00,2026-03-26 18:21:12+01:00,2026-03-26 18:23:44+01:00,,2026-03-26 18:26:54+01:00,2026-03-26 18:28:24+01:00,2026-03-26 18:30:40+01:00,2026-03-26 18:32:26+01:00,,2026-03-26 18:35:17+01:00,2026-03-26 18:37:46+01:00,2026-03-26 18:39:31+01:00,2026-03-26 18:41:34+01:00,2026-03-26 18:43:21+01:00,2026-03-26 18:45:12+01:00,2026-03-26 18:48:02+01:00,2026-03-26 18:49:49+01:00,2026-03-26 18:51:23+01:00,2026-03-26 18:53:59+01:00,2026-03-26 18:56:00+01:00,2026-03-26 19:00:00+01:00,2026-03-26 19:05:10+01:00,2026-03-26 19:07:40+01:00,2026-03-26 19:10:50+01:00,2026-03-26 19:13:30+01:00,2026-03-26 19:15:40+01:00,2026-03-26 19:18:10+01:00,2026-03-26 19:21:30+01:00,2026-03-26 19:24:00+01:00,2026-03-26 19:26:20+01:00,2026-03-26 19:32:00+01:00,,,,,,Orsay Ville,32,2026-03-26 17:50:49.734248+01:00
IRMA01,IRMA,Mitry - Claye,,,,,,,,,,,,,,2026-03-26 18:19:30+01:00,2026-03-26 18:21:45+01:00,2026-03-26 18:23:43+01:00,,2026-03-26 18:26:36+01:00,2026-03-26 18:28:22+01:00,2026-03-26 18:30:05+01:00,2026-03-26 18:32:17+01:00,2026-03-26 18:34:46+01:00,2026-03-26 18:36:31+01:00,2026-03-26 18:38:34+01:00,2026-03-26 18:40:21+01:00,2026-03-26 18:42:12+01:00,2026-03-26 18:45:02+01:00,2026-03-26 18:46:49+01:00,2026-03-26 18:48:23+01:00,2026-03-26 18:50:59+01:00,2026-03-26 18:53:00+01:00,2026-03-26 18:57:00+01:00,2026-03-26 19:02:10+01:00,2026-03-26 19:04:40+01:00,2026-03-26 19:07:50+01:00,2026-03-26 19:10:30+01:00,2026-03-26 19:12:40+01:00,2026-03-26 19:15:20+01:00,,,,,,2026-03-26 19:18:40+01:00,2026-03-26 19:21:30+01:00,2026-03-26 19:24:40+01:00,,Massy - Palaiseau,27,2026-03-26 17:50:49.734248+01:00
KERN48,KERN,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-26 18:01:12+01:00,2026-03-26 17:59:23+01:00,,2026-03-26 17:56:35+01:00,2026-03-26 17:54:40+01:00,2026-03-26 17:52:46+01:00,,2026-03-26 17:48:11+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,Bagneux,6,2026-03-26 17:50:49.734248+01:00
STAR18,STAR,Robinson,,2026-03-26 17:09:31+01:00,2026-03-26 17:07:46+01:00,,,,,,,,,,,,,,,,,,2026-03-26 17:05:49+01:00,2026-03-26 17:03:01+01:00,2026-03-26 17:01:23+01:00,2026-03-26 16:59:15+01:00,2026-03-26 16:57:19+01:00,2026-03-26 16:55:32+01:00,2026-03-26 16:52:54+01:00,2026-03-26 16:50:36+01:00,,,,,,,,,,,,,,,,,,,,Port Royal,10,2026-03-26 17:50:49.734248+01:00
PGAZ28,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-03-26 17:49:07+01:00,2026-03-26 17:45:59+01:00,2026-03-26 17:44:01+01:00,2026-03-26 17:42:09+01:00,2026-03-26 17:40:12+01:00,2026-03-26 17:37:49+01:00,,,2026-03-26 17:33:16+01:00,2026-03-26 17:30:59+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massy - Palaiseau,8,2026-03-26 17:50:49.734248+01:00
LOUP78,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 18:58:38+01:00,2026-03-26 18:56:17+01:00,2026-03-26 18:53:24+01:00,2026-03-26 18:51:19+01:00,2026-03-26 18:48:52+01:00,,2026-03-26 18:44:43+01:00,2026-03-26 18:42:59+01:00,2026-03-26 18:40:44+01:00,2026-03-26 18:38:49+01:00,,2026-03-26 18:35:54+01:00,2026-03-26 18:33:11+01:00,2026-03-26 18:31:23+01:00,2026-03-26 18:29:15+01:00,2026-03-26 18:27:19+01:00,2026-03-26 18:25:32+01:00,2026-03-26 18:22:54+01:00,2026-03-26 18:20:36+01:00,2026-03-26 18:19:01+01:00,2026-03-26 18:17:09+01:00,2026-03-26 18:14:47+01:00,2026-03-26 18:11:00+01:00,2026-03-26 18:05:20+01:00,2026-03-26 18:02:30+01:00,2026-03-26 17:59:00+01:00,2026-03-26 17:56:10+01:00,2026-03-26 17:54:00+01:00,2026-03-26 17:51:50+01:00,,,,,,,,,,Aulnay-sous-Bois,27,2026-03-26 17:50:49.734248+01:00
ELOI51,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26 17:49:40+01:00,2026-03-26 17:52:50+01:00,2026-03-26 17:55:30+01:00,2026-03-26 17:57:40+01:00,2026-03-26 18:00:10+01:00,2026-03-26 18:03:30+01:00,2026-03-26 18:06:00+01:00,2026-03-26 18:08:20+01:00,2026-03-26 18:14:00+01:00,,,,,,La Courneuve - Aubervilliers,9,2026-03-26 17:50:49.734248+01:00
LOUP70,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 18:46:38+01:00,2026-03-26 18:44:17+01:00,2026-03-26 18:41:24+01:00,2026-03-26 18:39:19+01:00,2026-03-26 18:36:52+01:00,,2026-03-26 18:32:43+01:00,2026-03-26 18:30:59+01:00,2026-03-26 18:28:44+01:00,2026-03-26 18:26:49+01:00,,2026-03-26 18:23:54+01:00,2026-03-26 18:21:11+01:00,2026-03-26 18:19:23+01:00,2026-03-26 18:17:15+01:00,2026-03-26 18:15:19+01:00,2026-03-26 18:13:32+01:00,2026-03-26 18:10:54+01:00,2026-03-26 18:08:36+01:00,2026-03-26 18:07:01+01:00,2026-03-26 18:05:09+01:00,2026-03-26 18:02:47+01:00,2026-03-26 17:59:00+01:00,2026-03-26 17:53:20+01:00,2026-03-26 17:50:30+01:00,,,,,,,,,,,,,,La Courneuve - Aubervilliers,23,2026-03-26 17:50:49.734248+01:00
IJUR81,IJUR,Mitry - Claye,,,,,,,,,,,,,,2026-03-26 17:52:45+01:00,2026-03-26 17:54:32+01:00,,,2026-03-26 17:57:40+01:00,2026-03-26 17:59:26+01:00,2026-03-26 18:00:46+01:00,2026-03-26 18:02:17+01:00,2026-03-26 18:04:46+01:00,2026-03-26 18:06:31+01:00,2026-03-26 18:08:34+01:00,2026-03-26 18:10:21+01:00,2026-03-26 18:12:12+01:00,2026-03-26 18:15:02+01:00,2026-03-26 18:16:49+01:00,2026-03-26 18:18:23+01:00,2026-03-26 18:20:59+01:00,2026-03-26 18:23:00+01:00,2026-03-26 18:27:00+01:00,2026-03-26 18:32:10+01:00,2026-03-26 18:34:40+01:00,2026-03-26 18:37:50+01:00,2026-03-26 18:40:30+01:00,2026-03-26 18:42:40+01:00,2026-03-26 18:45:20+01:00,,,,,,2026-03-26 18:48:40+01:00,2026-03-26 18:51:30+01:00,2026-03-26 18:54:40+01:00,,Massy - Palaiseau,26,2026-03-26 17:50:49.734248+01:00
ELOI75,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),,2026-03-26 17:49:04+01:00,2026-03-26 17:50:48+01:00,,,,,,,,,,,,,,,,,,2026-03-26 17:53:06+01:00,2026-03-26 17:55:41+01:00,2026-03-26 17:57:26+01:00,2026-03-26 17:59:29+01:00,2026-03-26 18:01:16+01:00,2026-03-26 18:03:12+01:00,2026-03-26 18:06:02+01:00,2026-03-26 18:07:49+01:00,2026-03-26 18:09:23+01:00,2026-03-26 18:11:59+01:00,2026-03-26 18:14:00+01:00,2026-03-26 18:18:00+01:00,2026-03-26 18:23:10+01:00,2026-03-26 18:25:40+01:00,2026-03-26 18:28:50+01:00,2026-03-26 18:31:30+01:00,2026-03-26 18:33:40+01:00,2026-03-26 18:36:10+01:00,2026-03-26 18:39:30+01:00,2026-03-26 18:42:00+01:00,2026-03-26 18:44:20+01:00,2026-03-26 18:50:00+01:00,,,,,,Fontenay-aux-Roses,24,2026-03-26 17:50:49.734248+01:00
IJUR65,IJUR,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-26 17:46:21+01:00,2026-03-26 17:48:12+01:00,2026-03-26 17:51:02+01:00,2026-03-26 17:52:49+01:00,2026-03-26 17:54:23+01:00,2026-03-26 17:56:59+01:00,2026-03-26 17:59:00+01:00,2026-03-26 18:03:00+01:00,2026-03-26 18:08:10+01:00,2026-03-26 18:10:40+01:00,2026-03-26 18:13:50+01:00,2026-03-26 18:16:30+01:00,2026-03-26 18:18:40+01:00,2026-03-26 18:21:20+01:00,,,,,,2026-03-26 18:24:40+01:00,2026-03-26 18:27:30+01:00,2026-03-26 18:30:40+01:00,,Gentilly,17,2026-03-26 17:50:49.734248+01:00
KERN56,KERN,Massy-Palaiseau,,,,,,,,,,,,,,,2026-03-26 18:13:12+01:00,2026-03-26 18:11:23+01:00,,2026-03-26 18:08:35+01:00,2026-03-26 18:06:40+01:00,2026-03-26 18:04:46+01:00,,2026-03-26 18:00:11+01:00,2026-03-26 17:58:23+01:00,2026-03-26 17:56:15+01:00,2026-03-26 17:54:19+01:00,2026-03-26 17:52:32+01:00,2026-03-26 17:49:54+01:00,,,,,,,,,,,,,,,,,,,,,Denfert-Rochereau,11,2026-03-26 17:50:49.734248+01:00
ELEC07,ELEC,Aéroport Charles de Gaulle 2 (Terminal 2),2026-03-26 18:34:33+01:00,2026-03-26 18:37:04+01:00,2026-03-26 18:38:48+01:00,,,,,,,,,,,,,,,,,,2026-03-26 18:41:06+01:00,2026-03-26 18:43:41+01:00,2026-03-26 18:45:26+01:00,2026-03-26 18:47:29+01:00,2026-03-26 18:49:16+01:00,2026-03-26 18:51:12+01:00,2026-03-26 18:54:02+01:00,2026-03-26 18:55:49+01:00,2026-03-26 18:57:23+01:00,2026-03-26 18:59:59+01:00,2026-03-26 19:02:00+01:00,2026-03-26 19:06:00+01:00,2026-03-26 19:11:10+01:00,2026-03-26 19:13:40+01:00,2026-03-26 19:16:50+01:00,2026-03-26 19:19:30+01:00,2026-03-26 19:21:40+01:00,2026-03-26 19:24:10+01:00,2026-03-26 19:27:30+01:00,2026-03-26 19:30:00+01:00,2026-03-26 19:32:20+01:00,2026-03-26 19:38:00+01:00,,,,,,Robinson,25,2026-03-26 17:50:49.734248+01:00
ELOI83,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-03-26 17:58:33+01:00,2026-03-26 18:01:04+01:00,2026-03-26 18:02:48+01:00,,,,,,,,,,,,,,,,,,2026-03-26 18:05:06+01:00,2026-03-26 18:07:41+01:00,2026-03-26 18:09:26+01:00,2026-03-26 18:11:29+01:00,2026-03-26 18:13:16+01:00,2026-03-26 18:15:12+01:00,2026-03-26 18:18:02+01:00,2026-03-26 18:19:49+01:00,2026-03-26 18:21:23+01:00,2026-03-26 18:23:59+01:00,2026-03-26 18:26:00+01:00,2026-03-26 18:30:00+01:00,2026-03-26 18:35:10+01:00,2026-03-26 18:37:40+01:00,2026-03-26 18:40:50+01:00,2026-03-26 18:43:30+01:00,2026-03-26 18:45:40+01:00,2026-03-26 18:48:10+01:00,2026-03-26 18:51:30+01:00,2026-03-26 18:54:00+01:00,2026-03-26 18:56:20+01:00,2026-03-26 19:02:00+01:00,,,,,,Robinson,25,2026-03-26 17:50:49.734248+01:00
PGAZ20,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-03-26 17:37:07+01:00,2026-03-26 17:33:59+01:00,2026-03-26 17:32:01+01:00,2026-03-26 17:30:09+01:00,2026-03-26 17:28:12+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orsay Ville,5,2026-03-26 17:50:49.734248+01:00
PGUY18,PGUY,Saint-Rémy-lès-Chevreuse,,,,,2026-03-26 20:01:07+01:00,2026-03-26 19:57:59+01:00,2026-03-26 19:56:01+01:00,2026-03-26 19:54:09+01:00,2026-03-26 19:52:12+01:00,2026-03-26 19:49:49+01:00,,,2026-03-26 19:45:16+01:00,2026-03-26 19:42:59+01:00,,,,2026-03-26 19:37:34+01:00,2026-03-26 19:35:39+01:00,,2026-03-26 19:32:44+01:00,2026-03-26 19:30:01+01:00,2026-03-26 19:28:13+01:00,2026-03-26 19:26:05+01:00,2026-03-26 19:24:09+01:00,2026-03-26 19:22:27+01:00,2026-03-26 19:19:54+01:00,2026-03-26 19:17:36+01:00,2026-03-26 19:16:01+01:00,2026-03-26 19:14:09+01:00,2026-03-26 19:11:47+01:00,2026-03-26 19:08:00+01:00,2026-03-26 19:02:20+01:00,2026-03-26 18:59:30+01:00,2026-03-26 18:56:00+01:00,2026-03-26 18:53:10+01:00,2026-03-26 18:51:00+01:00,2026-03-26 18:48:50+01:00,,,,,,2026-03-26 18:45:10+01:00,2026-03-26 18:42:00+01:00,2026-03-26 18:38:50+01:00,2026-03-26 18:35:00+01:00,Mitry - Claye,32,2026-03-26 17:50:49.734248+01:00
LOUP86,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 19:10:38+01:00,2026-03-26 19:08:17+01:00,2026-03-26 19:05:24+01:00,2026-03-26 19:03:19+01:00,2026-03-26 19:00:52+01:00,,2026-03-26 18:56:43+01:00,2026-03-26 18:54:59+01:00,2026-03-26 18:52:44+01:00,2026-03-26 18:50:49+01:00,,2026-03-26 18:47:54+01:00,2026-03-26 18:45:11+01:00,2026-03-26 18:43:23+01:00,2026-03-26 18:41:15+01:00,2026-03-26 18:39:19+01:00,2026-03-26 18:37:32+01:00,2026-03-26 18:34:54+01:00,2026-03-26 18:32:36+01:00,2026-03-26 18:31:01+01:00,2026-03-26 18:29:09+01:00,2026-03-26 18:26:47+01:00,2026-03-26 18:23:00+01:00,2026-03-26 18:17:20+01:00,2026-03-26 18:14:30+01:00,2026-03-26 18:11:00+01:00,2026-03-26 18:08:10+01:00,2026-03-26 18:06:00+01:00,2026-03-26 18:03:50+01:00,2026-03-26 18:00:10+01:00,2026-03-26 17:57:20+01:00,2026-03-26 17:55:20+01:00,,,,,,,Parc des Expositions,30,2026-03-26 17:50:49.734248+01:00
EMMA71,EMMA,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,2026-03-26 17:49:46+01:00,2026-03-26 17:51:31+01:00,2026-03-26 17:53:34+01:00,2026-03-26 17:55:21+01:00,2026-03-26 17:57:12+01:00,2026-03-26 18:00:02+01:00,2026-03-26 18:01:49+01:00,2026-03-26 18:03:23+01:00,2026-03-26 18:05:59+01:00,2026-03-26 18:08:00+01:00,2026-03-26 18:12:00+01:00,2026-03-26 18:17:10+01:00,2026-03-26 18:19:40+01:00,2026-03-26 18:22:50+01:00,2026-03-26 18:25:30+01:00,2026-03-26 18:27:40+01:00,2026-03-26 18:30:10+01:00,2026-03-26 18:33:30+01:00,2026-03-26 18:36:00+01:00,2026-03-26 18:38:20+01:00,2026-03-26 18:44:00+01:00,,,,,,Bagneux,21,2026-03-26 17:50:49.734248+01:00
PGAZ44,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-03-26 18:13:07+01:00,2026-03-26 18:09:59+01:00,2026-03-26 18:08:01+01:00,2026-03-26 18:06:09+01:00,2026-03-26 18:04:12+01:00,2026-03-26 18:01:49+01:00,,,2026-03-26 17:57:16+01:00,2026-03-26 17:54:59+01:00,2026-03-26 17:52:39+01:00,,,2026-03-26 17:49:34+01:00,2026-03-26 17:47:39+01:00,2026-03-26 17:46:13+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parc de Sceaux,12,2026-03-26 17:50:49.734248+01:00
LOUP62,LOUP,Orsay-Ville,,,,,,,,,,2026-03-26 18:34:38+01:00,2026-03-26 18:32:17+01:00,2026-03-26 18:29:24+01:00,2026-03-26 18:27:19+01:00,2026-03-26 18:24:52+01:00,,2026-03-26 18:20:43+01:00,2026-03-26 18:18:59+01:00,2026-03-26 18:16:44+01:00,2026-03-26 18:14:49+01:00,,2026-03-26 18:11:54+01:00,2026-03-26 18:09:11+01:00,2026-03-26 18:07:23+01:00,2026-03-26 18:05:15+01:00,2026-03-26 18:03:19+01:00,2026-03-26 18:01:32+01:00,2026-03-26 17:58:54+01:00,2026-03-26 17:56:36+01:00,2026-03-26 17:55:01+01:00,2026-03-26 17:53:09+01:00,2026-03-26 17:50:47+01:00,2026-03-26 17:47:00+01:00,,,,,,,,,,,,,,,,Gare du Nord,21,2026-03-26 17:50:49.734248+01:00
