mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
PIER38,PIER,Saint-Rémy-lès-Chevreuse,,,,,2026-04-28 11:22:36+02:00,2026-04-28 11:19:28+02:00,2026-04-28 11:17:30+02:00,2026-04-28 11:15:38+02:00,2026-04-28 11:13:41+02:00,2026-04-28 11:11:18+02:00,2026-04-28 11:08:57+02:00,2026-04-28 11:06:04+02:00,2026-04-28 11:03:59+02:00,2026-04-28 11:01:32+02:00,,,,2026-04-28 10:56:07+02:00,2026-04-28 10:54:12+02:00,,2026-04-28 10:51:32+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,Bourg-la-Reine,13,2026-04-28 10:55:03.988755+02:00
ILUS41,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-28 10:55:50+02:00,2026-04-28 10:58:30+02:00,2026-04-28 11:00:40+02:00,2026-04-28 11:03:20+02:00,,,,,,2026-04-28 11:06:40+02:00,2026-04-28 11:09:30+02:00,2026-04-28 11:12:40+02:00,,Le Bourget,7,2026-04-28 10:55:03.988755+02:00
ERIC73,ERIC,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-28 11:29:05+02:00,2026-04-28 11:31:10+02:00,2026-04-28 11:32:58+02:00,2026-04-28 11:34:23+02:00,2026-04-28 11:36:39+02:00,2026-04-28 11:38:20+02:00,2026-04-28 11:39:58+02:00,2026-04-28 11:42:17+02:00,2026-04-28 11:44:46+02:00,2026-04-28 11:46:26+02:00,2026-04-28 11:48:29+02:00,2026-04-28 11:50:16+02:00,2026-04-28 11:51:52+02:00,2026-04-28 11:54:32+02:00,2026-04-28 11:56:19+02:00,2026-04-28 11:57:53+02:00,2026-04-28 12:00:09+02:00,2026-04-28 12:02:00+02:00,2026-04-28 12:06:00+02:00,,,,,,2026-04-28 12:21:10+02:00,,,,2026-04-28 12:33:30+02:00,,,,,,Massy - Palaiseau,21,2026-04-28 10:55:03.988755+02:00
EPAU39,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-28 10:57:10+02:00,2026-04-28 11:00:20+02:00,2026-04-28 11:02:50+02:00,2026-04-28 11:05:10+02:00,2026-04-28 11:10:50+02:00,,,,,,Aulnay-sous-Bois,5,2026-04-28 10:55:03.988755+02:00
ILUS53,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,2026-04-28 10:55:26+02:00,2026-04-28 10:57:29+02:00,2026-04-28 10:59:16+02:00,2026-04-28 11:00:52+02:00,2026-04-28 11:03:32+02:00,2026-04-28 11:05:19+02:00,2026-04-28 11:06:53+02:00,2026-04-28 11:09:09+02:00,2026-04-28 11:11:00+02:00,2026-04-28 11:15:00+02:00,2026-04-28 11:20:10+02:00,2026-04-28 11:22:40+02:00,2026-04-28 11:25:50+02:00,2026-04-28 11:28:30+02:00,2026-04-28 11:30:40+02:00,2026-04-28 11:33:20+02:00,,,,,,2026-04-28 11:36:40+02:00,2026-04-28 11:39:30+02:00,2026-04-28 11:42:40+02:00,,Arcueil - Cachan,19,2026-04-28 10:55:03.988755+02:00
KALI82,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-28 12:53:43+02:00,2026-04-28 12:51:59+02:00,2026-04-28 12:50:35+02:00,2026-04-28 12:48:40+02:00,2026-04-28 12:47:00+02:00,2026-04-28 12:45:11+02:00,2026-04-28 12:43:24+02:00,2026-04-28 12:40:56+02:00,2026-04-28 12:39:23+02:00,2026-04-28 12:37:25+02:00,2026-04-28 12:35:39+02:00,2026-04-28 12:34:02+02:00,2026-04-28 12:31:34+02:00,2026-04-28 12:29:26+02:00,2026-04-28 12:27:51+02:00,2026-04-28 12:25:59+02:00,2026-04-28 12:23:47+02:00,2026-04-28 12:20:00+02:00,,,,,,2026-04-28 12:03:50+02:00,,,,2026-04-28 11:50:20+02:00,2026-04-28 11:47:30+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),21,2026-04-28 10:55:03.988755+02:00
ERIC79,ERIC,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-28 11:44:05+02:00,2026-04-28 11:46:10+02:00,2026-04-28 11:47:58+02:00,2026-04-28 11:49:23+02:00,2026-04-28 11:51:39+02:00,2026-04-28 11:53:20+02:00,2026-04-28 11:54:58+02:00,2026-04-28 11:57:17+02:00,2026-04-28 11:59:46+02:00,2026-04-28 12:01:26+02:00,2026-04-28 12:03:29+02:00,2026-04-28 12:05:16+02:00,2026-04-28 12:06:52+02:00,2026-04-28 12:09:32+02:00,2026-04-28 12:11:19+02:00,2026-04-28 12:12:53+02:00,2026-04-28 12:15:09+02:00,2026-04-28 12:17:00+02:00,2026-04-28 12:21:00+02:00,,,,,,2026-04-28 12:36:10+02:00,,,,2026-04-28 12:48:30+02:00,,,,,,Massy - Palaiseau,21,2026-04-28 10:55:03.988755+02:00
EPAU57,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-28 10:54:54+02:00,,,,2026-04-28 10:59:49+02:00,2026-04-28 11:01:25+02:00,,2026-04-28 11:04:16+02:00,,,,,2026-04-28 11:09:52+02:00,2026-04-28 11:12:32+02:00,2026-04-28 11:14:19+02:00,2026-04-28 11:15:53+02:00,2026-04-28 11:18:09+02:00,2026-04-28 11:20:00+02:00,2026-04-28 11:24:00+02:00,2026-04-28 11:29:10+02:00,2026-04-28 11:31:40+02:00,2026-04-28 11:34:50+02:00,2026-04-28 11:37:30+02:00,2026-04-28 11:39:40+02:00,2026-04-28 11:42:10+02:00,2026-04-28 11:45:20+02:00,2026-04-28 11:47:50+02:00,2026-04-28 11:50:10+02:00,2026-04-28 11:55:50+02:00,,,,,,Massy - Palaiseau,21,2026-04-28 10:55:03.988755+02:00
ILUS35,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-28 10:57:40+02:00,,Villeparisis - Mitry-le-Neuf,1,2026-04-28 10:55:03.988755+02:00
ERIC37,ERIC,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-28 11:03:30+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,1,2026-04-28 10:55:03.988755+02:00
ILUS47,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-28 10:51:53+02:00,2026-04-28 10:54:09+02:00,2026-04-28 10:56:00+02:00,2026-04-28 11:00:00+02:00,2026-04-28 11:05:10+02:00,2026-04-28 11:07:40+02:00,2026-04-28 11:10:50+02:00,2026-04-28 11:13:30+02:00,2026-04-28 11:15:40+02:00,2026-04-28 11:18:20+02:00,,,,,,2026-04-28 11:21:40+02:00,2026-04-28 11:24:30+02:00,2026-04-28 11:27:40+02:00,,Luxembourg,13,2026-04-28 10:55:03.988755+02:00
EPAU63,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,2026-04-28 10:54:31+02:00,2026-04-28 10:56:13+02:00,2026-04-28 10:58:52+02:00,2026-04-28 11:00:55+02:00,2026-04-28 11:02:52+02:00,2026-04-28 11:05:21+02:00,2026-04-28 11:07:12+02:00,2026-04-28 11:09:54+02:00,,,,2026-04-28 11:14:49+02:00,2026-04-28 11:16:25+02:00,,2026-04-28 11:19:16+02:00,,,,,2026-04-28 11:24:52+02:00,2026-04-28 11:27:32+02:00,2026-04-28 11:29:19+02:00,2026-04-28 11:30:53+02:00,2026-04-28 11:33:09+02:00,2026-04-28 11:35:00+02:00,2026-04-28 11:39:00+02:00,2026-04-28 11:44:10+02:00,2026-04-28 11:46:40+02:00,2026-04-28 11:49:50+02:00,2026-04-28 11:52:30+02:00,2026-04-28 11:54:40+02:00,2026-04-28 11:57:10+02:00,2026-04-28 12:00:20+02:00,2026-04-28 12:02:50+02:00,2026-04-28 12:05:10+02:00,2026-04-28 12:10:50+02:00,,,,,,La Hacquinière,28,2026-04-28 10:55:03.988755+02:00
SORI78,SORI,Robinson,,2026-04-28 12:38:01+02:00,2026-04-28 12:36:21+02:00,,,,,,,,,,,,,,,,,,2026-04-28 12:34:29+02:00,2026-04-28 12:31:51+02:00,2026-04-28 12:30:13+02:00,2026-04-28 12:28:15+02:00,2026-04-28 12:26:29+02:00,2026-04-28 12:24:52+02:00,2026-04-28 12:22:34+02:00,2026-04-28 12:20:26+02:00,2026-04-28 12:18:51+02:00,2026-04-28 12:16:59+02:00,2026-04-28 12:14:47+02:00,2026-04-28 12:11:00+02:00,2026-04-28 12:05:20+02:00,2026-04-28 12:02:30+02:00,2026-04-28 11:59:00+02:00,2026-04-28 11:56:10+02:00,2026-04-28 11:54:00+02:00,2026-04-28 11:51:50+02:00,,,,,,2026-04-28 11:48:10+02:00,2026-04-28 11:45:00+02:00,2026-04-28 11:41:50+02:00,2026-04-28 11:38:00+02:00,Mitry - Claye,24,2026-04-28 10:55:03.988755+02:00
EPAU87,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,2026-04-28 11:46:25+02:00,2026-04-28 11:49:40+02:00,2026-04-28 11:52:47+02:00,2026-04-28 11:54:31+02:00,2026-04-28 11:56:13+02:00,2026-04-28 11:58:52+02:00,2026-04-28 12:00:55+02:00,2026-04-28 12:02:52+02:00,2026-04-28 12:05:21+02:00,2026-04-28 12:07:12+02:00,2026-04-28 12:09:54+02:00,,,,2026-04-28 12:14:49+02:00,2026-04-28 12:16:25+02:00,,2026-04-28 12:19:16+02:00,,,,,2026-04-28 12:24:52+02:00,2026-04-28 12:27:32+02:00,2026-04-28 12:29:19+02:00,2026-04-28 12:30:53+02:00,2026-04-28 12:33:09+02:00,2026-04-28 12:35:00+02:00,2026-04-28 12:39:00+02:00,2026-04-28 12:44:10+02:00,2026-04-28 12:46:40+02:00,2026-04-28 12:49:50+02:00,2026-04-28 12:52:30+02:00,2026-04-28 12:54:40+02:00,2026-04-28 12:57:10+02:00,2026-04-28 13:00:20+02:00,2026-04-28 13:02:50+02:00,2026-04-28 13:05:10+02:00,2026-04-28 13:10:50+02:00,,,,,,Saint-Rémy-lès-Chevreuse,31,2026-04-28 10:55:03.988755+02:00
PIER26,PIER,Saint-Rémy-lès-Chevreuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-28 10:55:03.988755+02:00
KALI58,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-28 11:53:43+02:00,2026-04-28 11:51:59+02:00,2026-04-28 11:50:35+02:00,2026-04-28 11:48:40+02:00,2026-04-28 11:47:00+02:00,2026-04-28 11:45:11+02:00,2026-04-28 11:43:24+02:00,2026-04-28 11:40:56+02:00,2026-04-28 11:39:23+02:00,2026-04-28 11:37:25+02:00,2026-04-28 11:35:39+02:00,2026-04-28 11:34:02+02:00,2026-04-28 11:31:34+02:00,2026-04-28 11:29:26+02:00,2026-04-28 11:27:51+02:00,2026-04-28 11:25:59+02:00,2026-04-28 11:23:47+02:00,2026-04-28 11:20:00+02:00,,,,,,2026-04-28 11:03:50+02:00,,,,,,,,,,Aulnay-sous-Bois,19,2026-04-28 10:55:03.988755+02:00
PIER74,PIER,Saint-Rémy-lès-Chevreuse,,,,,2026-04-28 12:52:36+02:00,2026-04-28 12:49:28+02:00,2026-04-28 12:47:30+02:00,2026-04-28 12:45:38+02:00,2026-04-28 12:43:41+02:00,2026-04-28 12:41:18+02:00,2026-04-28 12:38:57+02:00,2026-04-28 12:36:04+02:00,2026-04-28 12:33:59+02:00,2026-04-28 12:31:32+02:00,,,,2026-04-28 12:26:07+02:00,2026-04-28 12:24:12+02:00,,2026-04-28 12:21:32+02:00,,,,,2026-04-28 12:16:02+02:00,2026-04-28 12:13:34+02:00,2026-04-28 12:11:26+02:00,2026-04-28 12:09:51+02:00,2026-04-28 12:07:59+02:00,2026-04-28 12:05:47+02:00,2026-04-28 12:02:00+02:00,2026-04-28 11:56:20+02:00,2026-04-28 11:53:30+02:00,2026-04-28 11:50:00+02:00,2026-04-28 11:47:10+02:00,2026-04-28 11:45:00+02:00,2026-04-28 11:42:50+02:00,2026-04-28 11:39:10+02:00,2026-04-28 11:35:50+02:00,2026-04-28 11:33:20+02:00,2026-04-28 11:27:10+02:00,2026-04-28 11:24:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-28 10:55:03.988755+02:00
EPAU51,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-28 10:54:52+02:00,2026-04-28 10:57:32+02:00,2026-04-28 10:59:19+02:00,2026-04-28 11:00:53+02:00,2026-04-28 11:03:09+02:00,2026-04-28 11:05:00+02:00,2026-04-28 11:09:00+02:00,2026-04-28 11:14:10+02:00,2026-04-28 11:16:40+02:00,2026-04-28 11:19:50+02:00,2026-04-28 11:22:30+02:00,2026-04-28 11:24:40+02:00,2026-04-28 11:27:10+02:00,2026-04-28 11:30:20+02:00,2026-04-28 11:32:50+02:00,2026-04-28 11:35:10+02:00,2026-04-28 11:40:50+02:00,,,,,,Cité Universitaire,17,2026-04-28 10:55:03.988755+02:00
ERIC55,ERIC,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,2026-04-28 10:54:58+02:00,2026-04-28 10:57:17+02:00,2026-04-28 10:59:46+02:00,2026-04-28 11:01:26+02:00,2026-04-28 11:03:29+02:00,2026-04-28 11:05:16+02:00,2026-04-28 11:06:52+02:00,2026-04-28 11:09:32+02:00,2026-04-28 11:11:19+02:00,2026-04-28 11:12:53+02:00,2026-04-28 11:15:09+02:00,2026-04-28 11:17:00+02:00,2026-04-28 11:21:00+02:00,,,,,,2026-04-28 11:36:10+02:00,,,,2026-04-28 11:48:30+02:00,,,,,,Parc de Sceaux,15,2026-04-28 10:55:03.988755+02:00
PIER68,PIER,Saint-Rémy-lès-Chevreuse,,,,,2026-04-28 12:37:36+02:00,2026-04-28 12:34:28+02:00,2026-04-28 12:32:30+02:00,2026-04-28 12:30:38+02:00,2026-04-28 12:28:41+02:00,2026-04-28 12:26:18+02:00,2026-04-28 12:23:57+02:00,2026-04-28 12:21:04+02:00,2026-04-28 12:18:59+02:00,2026-04-28 12:16:32+02:00,,,,2026-04-28 12:11:07+02:00,2026-04-28 12:09:12+02:00,,2026-04-28 12:06:32+02:00,,,,,2026-04-28 12:01:02+02:00,2026-04-28 11:58:34+02:00,2026-04-28 11:56:26+02:00,2026-04-28 11:54:51+02:00,2026-04-28 11:52:59+02:00,2026-04-28 11:50:47+02:00,2026-04-28 11:47:00+02:00,2026-04-28 11:41:20+02:00,2026-04-28 11:38:30+02:00,2026-04-28 11:35:00+02:00,2026-04-28 11:32:10+02:00,2026-04-28 11:30:00+02:00,2026-04-28 11:27:50+02:00,2026-04-28 11:24:10+02:00,2026-04-28 11:20:50+02:00,2026-04-28 11:18:20+02:00,2026-04-28 11:12:10+02:00,2026-04-28 11:09:20+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-28 10:55:03.988755+02:00
ERIC61,ERIC,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-28 10:59:05+02:00,2026-04-28 11:01:10+02:00,2026-04-28 11:02:58+02:00,2026-04-28 11:04:23+02:00,2026-04-28 11:06:39+02:00,2026-04-28 11:08:20+02:00,2026-04-28 11:09:58+02:00,2026-04-28 11:12:17+02:00,2026-04-28 11:14:46+02:00,2026-04-28 11:16:26+02:00,2026-04-28 11:18:29+02:00,2026-04-28 11:20:16+02:00,2026-04-28 11:21:52+02:00,2026-04-28 11:24:32+02:00,2026-04-28 11:26:19+02:00,2026-04-28 11:27:53+02:00,2026-04-28 11:30:09+02:00,2026-04-28 11:32:00+02:00,2026-04-28 11:36:00+02:00,,,,,,2026-04-28 11:51:10+02:00,,,,2026-04-28 12:03:30+02:00,,,,,,Massy - Palaiseau,21,2026-04-28 10:55:03.988755+02:00
ERIC43,ERIC,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-28 11:06:10+02:00,,,,2026-04-28 11:18:30+02:00,,,,,,Aulnay-sous-Bois,2,2026-04-28 10:55:03.988755+02:00
ERIC67,ERIC,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-28 11:14:05+02:00,2026-04-28 11:16:10+02:00,2026-04-28 11:17:58+02:00,2026-04-28 11:19:23+02:00,2026-04-28 11:21:39+02:00,2026-04-28 11:23:20+02:00,2026-04-28 11:24:58+02:00,2026-04-28 11:27:17+02:00,2026-04-28 11:29:46+02:00,2026-04-28 11:31:26+02:00,2026-04-28 11:33:29+02:00,2026-04-28 11:35:16+02:00,2026-04-28 11:36:52+02:00,2026-04-28 11:39:32+02:00,2026-04-28 11:41:19+02:00,2026-04-28 11:42:53+02:00,2026-04-28 11:45:09+02:00,2026-04-28 11:47:00+02:00,2026-04-28 11:51:00+02:00,,,,,,2026-04-28 12:06:10+02:00,,,,2026-04-28 12:18:30+02:00,,,,,,Massy - Palaiseau,21,2026-04-28 10:55:03.988755+02:00
SORI42,SORI,Robinson,,2026-04-28 11:08:01+02:00,2026-04-28 11:06:21+02:00,,,,,,,,,,,,,,,,,,2026-04-28 11:04:29+02:00,2026-04-28 11:01:51+02:00,2026-04-28 11:00:13+02:00,2026-04-28 10:58:15+02:00,2026-04-28 10:56:29+02:00,2026-04-28 10:54:52+02:00,2026-04-28 10:52:34+02:00,,,,,,,,,,,,,,,,,,,,,Denfert-Rochereau,9,2026-04-28 10:55:03.988755+02:00
SORI84,SORI,Robinson,,2026-04-28 12:53:01+02:00,2026-04-28 12:51:21+02:00,,,,,,,,,,,,,,,,,,2026-04-28 12:49:29+02:00,2026-04-28 12:46:51+02:00,2026-04-28 12:45:13+02:00,2026-04-28 12:43:15+02:00,2026-04-28 12:41:29+02:00,2026-04-28 12:39:52+02:00,2026-04-28 12:37:34+02:00,2026-04-28 12:35:26+02:00,2026-04-28 12:33:51+02:00,2026-04-28 12:31:59+02:00,2026-04-28 12:29:47+02:00,2026-04-28 12:26:00+02:00,2026-04-28 12:20:20+02:00,2026-04-28 12:17:30+02:00,2026-04-28 12:14:00+02:00,2026-04-28 12:11:10+02:00,2026-04-28 12:09:00+02:00,2026-04-28 12:06:50+02:00,,,,,,2026-04-28 12:03:10+02:00,2026-04-28 12:00:00+02:00,2026-04-28 11:56:50+02:00,2026-04-28 11:53:00+02:00,Mitry - Claye,24,2026-04-28 10:55:03.988755+02:00
