mission,type_mission,destination,Robinson,Fontenay-aux-Roses,Sceaux,Saint-Rémy-lès-Chevreuse,Courcelle sur Yvette,Gif-sur-Yvette,La Hacquinière,Bures-sur-Yvette,Orsay Ville,Le Guichet,Lozère,Palaiseau - Villebon,Palaiseau,Massy - Palaiseau,Massy - Verrières,Les Baconnets,Fontaine Michalon,Antony,La Croix de Berny,Parc de Sceaux,Bourg-la-Reine,Bagneux,Arcueil - Cachan,Laplace,Gentilly,Cité Universitaire,Denfert-Rochereau,Port Royal,Luxembourg,Saint-Michel Notre-Dame,Châtelet les Halles,Gare du Nord,La Plaine Stade de France,La Courneuve - Aubervilliers,Le Bourget,Drancy,Le Blanc-Mesnil,Aulnay-sous-Bois,Sevran Beaudottes,Villepinte,Parc des Expositions,Aéroport CDG 1 (Terminal 3) - RER,Aéroport Charles de Gaulle 2 (Terminal 2),Sevran - Livry,Vert Galant,Villeparisis - Mitry-le-Neuf,Mitry - Claye,gare_depart,nb_arrets_desservis,date_observation
ELOI27,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-01 16:34:33+02:00,2026-04-01 16:36:54+02:00,2026-04-01 16:38:38+02:00,,,,,,,,,,,,,,,,,,2026-04-01 16:40:36+02:00,2026-04-01 16:43:31+02:00,2026-04-01 16:45:11+02:00,2026-04-01 16:47:19+02:00,2026-04-01 16:49:06+02:00,2026-04-01 16:50:42+02:00,2026-04-01 16:53:22+02:00,2026-04-01 16:55:39+02:00,2026-04-01 16:57:13+02:00,2026-04-01 16:59:19+02:00,2026-04-01 17:01:39+02:00,2026-04-01 17:06:00+02:00,2026-04-01 17:11:10+02:00,2026-04-01 17:13:40+02:00,2026-04-01 17:16:50+02:00,2026-04-01 17:19:30+02:00,2026-04-01 17:21:40+02:00,2026-04-01 17:24:10+02:00,2026-04-01 17:27:30+02:00,2026-04-01 17:30:00+02:00,2026-04-01 17:32:20+02:00,2026-04-01 17:38:00+02:00,,,,,,Robinson,25,2026-04-01 15:55:01.643820+02:00
KALI84,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-01 16:08:43+02:00,2026-04-01 16:06:59+02:00,2026-04-01 16:05:35+02:00,2026-04-01 15:52:00+02:00,2026-04-01 15:50:20+02:00,2026-04-01 16:00:11+02:00,2026-04-01 15:46:44+02:00,2026-04-01 15:44:21+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,Bagneux,8,2026-04-01 15:55:01.643820+02:00
ILAN07,ILAN,Mitry - Claye,2026-04-01 16:05:33+02:00,2026-04-01 16:07:54+02:00,2026-04-01 16:09:33+02:00,,,,,,,,,,,,,,,,,,2026-04-01 16:11:26+02:00,2026-04-01 16:14:06+02:00,2026-04-01 16:15:46+02:00,2026-04-01 16:17:49+02:00,2026-04-01 16:19:36+02:00,2026-04-01 16:21:12+02:00,2026-04-01 16:23:42+02:00,2026-04-01 16:25:59+02:00,2026-04-01 16:27:33+02:00,2026-04-01 16:29:39+02:00,2026-04-01 16:31:49+02:00,2026-04-01 16:36:00+02:00,2026-04-01 16:41:10+02:00,2026-04-01 16:43:40+02:00,2026-04-01 16:46:50+02:00,2026-04-01 16:49:30+02:00,2026-04-01 16:51:40+02:00,2026-04-01 16:54:20+02:00,,,,,,2026-04-01 16:57:40+02:00,2026-04-01 17:00:30+02:00,2026-04-01 17:03:40+02:00,,Robinson,24,2026-04-01 15:55:01.643820+02:00
ECCI11,ECCI,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,2026-04-01 16:03:35+02:00,2026-04-01 16:05:40+02:00,2026-04-01 16:07:38+02:00,2026-04-01 16:09:13+02:00,2026-04-01 16:11:14+02:00,2026-04-01 16:13:10+02:00,2026-04-01 16:15:03+02:00,2026-04-01 16:16:57+02:00,2026-04-01 16:19:36+02:00,2026-04-01 16:21:16+02:00,2026-04-01 16:23:24+02:00,2026-04-01 16:25:11+02:00,2026-04-01 16:26:47+02:00,2026-04-01 16:29:22+02:00,2026-04-01 16:31:39+02:00,2026-04-01 16:33:13+02:00,2026-04-01 16:35:19+02:00,2026-04-01 16:37:39+02:00,2026-04-01 16:42:00+02:00,2026-04-01 16:47:10+02:00,2026-04-01 16:49:40+02:00,2026-04-01 16:52:50+02:00,2026-04-01 16:55:30+02:00,2026-04-01 16:57:40+02:00,2026-04-01 17:00:10+02:00,2026-04-01 17:03:30+02:00,2026-04-01 17:06:00+02:00,2026-04-01 17:08:20+02:00,2026-04-01 17:14:00+02:00,,,,,,Massy - Palaiseau,29,2026-04-01 15:55:01.643820+02:00
KALI90,KALI,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-01 16:14:13+02:00,2026-04-01 16:12:29+02:00,2026-04-01 16:11:05+02:00,2026-04-01 16:09:00+02:00,2026-04-01 16:07:20+02:00,2026-04-01 16:05:41+02:00,2026-04-01 16:03:44+02:00,2026-04-01 16:01:21+02:00,2026-04-01 15:59:43+02:00,2026-04-01 15:57:45+02:00,2026-04-01 15:55:59+02:00,,,,,,,,,,,,,,,,,,,,,,,Gentilly,11,2026-04-01 15:55:01.643820+02:00
ILUS83,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 15:55:23+02:00,2026-04-01 15:58:03+02:00,,,,,,2026-04-01 16:01:23+02:00,2026-04-01 16:04:13+02:00,2026-04-01 16:07:23+02:00,,Le Blanc-Mesnil,5,2026-04-01 15:55:01.643820+02:00
EPAU87,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 15:58:10+02:00,2026-04-01 16:00:50+02:00,2026-04-01 16:03:00+02:00,2026-04-01 16:05:30+02:00,2026-04-01 16:08:40+02:00,2026-04-01 16:11:50+02:00,2026-04-01 16:14:40+02:00,2026-04-01 16:21:30+02:00,,,,,,Le Bourget,8,2026-04-01 15:55:01.643820+02:00
ILAN17,ILAN,Mitry - Claye,2026-04-01 16:19:33+02:00,2026-04-01 16:21:54+02:00,2026-04-01 16:23:38+02:00,,,,,,,,,,,,,,,,,,2026-04-01 16:25:36+02:00,2026-04-01 16:28:31+02:00,2026-04-01 16:30:11+02:00,2026-04-01 16:32:19+02:00,2026-04-01 16:34:06+02:00,2026-04-01 16:35:42+02:00,2026-04-01 16:38:22+02:00,2026-04-01 16:40:39+02:00,2026-04-01 16:42:13+02:00,2026-04-01 16:44:19+02:00,2026-04-01 16:46:39+02:00,2026-04-01 16:51:00+02:00,2026-04-01 16:56:10+02:00,2026-04-01 16:58:40+02:00,2026-04-01 17:01:50+02:00,2026-04-01 17:04:30+02:00,2026-04-01 17:06:40+02:00,2026-04-01 17:09:20+02:00,,,,,,2026-04-01 17:12:40+02:00,2026-04-01 17:15:30+02:00,2026-04-01 17:18:40+02:00,,Robinson,24,2026-04-01 15:55:01.643820+02:00
ILUS95,ILUS,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 15:53:19+02:00,2026-04-01 15:55:49+02:00,2026-04-01 15:58:06+02:00,2026-04-01 15:59:40+02:00,2026-04-01 16:01:46+02:00,2026-04-01 16:03:56+02:00,2026-04-01 16:08:07+02:00,2026-04-01 16:13:17+02:00,2026-04-01 16:15:47+02:00,2026-04-01 16:18:57+02:00,2026-04-01 16:21:37+02:00,2026-04-01 16:23:47+02:00,2026-04-01 16:26:27+02:00,,,,,,2026-04-01 16:29:47+02:00,2026-04-01 16:32:37+02:00,2026-04-01 16:35:47+02:00,,Cité Universitaire,16,2026-04-01 15:55:01.643820+02:00
PGAZ36,PGAZ,Saint-Rémy-lès-Chevreuse,,,,,2026-04-01 18:00:57+02:00,2026-04-01 17:57:44+02:00,2026-04-01 17:55:51+02:00,2026-04-01 17:53:59+02:00,2026-04-01 17:51:42+02:00,2026-04-01 17:49:34+02:00,,,2026-04-01 17:45:01+02:00,2026-04-01 17:42:09+02:00,,,,2026-04-01 17:37:09+02:00,2026-04-01 17:35:14+02:00,,2026-04-01 17:32:19+02:00,2026-04-01 17:29:41+02:00,2026-04-01 17:27:53+02:00,2026-04-01 17:25:45+02:00,2026-04-01 17:23:54+02:00,2026-04-01 17:22:02+02:00,2026-04-01 17:19:14+02:00,2026-04-01 17:17:26+02:00,2026-04-01 17:15:51+02:00,2026-04-01 17:13:29+02:00,2026-04-01 17:11:07+02:00,2026-04-01 17:08:00+02:00,2026-04-01 17:02:20+02:00,2026-04-01 16:59:30+02:00,2026-04-01 16:56:00+02:00,2026-04-01 16:53:10+02:00,2026-04-01 16:51:00+02:00,2026-04-01 16:48:50+02:00,,,,,,2026-04-01 16:45:10+02:00,2026-04-01 16:42:00+02:00,2026-04-01 16:38:50+02:00,2026-04-01 16:35:00+02:00,Mitry - Claye,32,2026-04-01 15:55:01.643820+02:00
EPAU81,EPAU,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 15:55:36+02:00,2026-04-01 15:57:56+02:00,2026-04-01 16:03:36+02:00,,,,,,Villepinte,3,2026-04-01 15:55:01.643820+02:00
ICOR13,ICOR,Mitry - Claye,,,,,,2026-04-01 15:56:30+02:00,2026-04-01 15:58:26+02:00,2026-04-01 16:00:18+02:00,2026-04-01 16:02:48+02:00,2026-04-01 16:05:22+02:00,2026-04-01 16:07:29+02:00,2026-04-01 16:10:03+02:00,2026-04-01 16:11:54+02:00,2026-04-01 16:14:06+02:00,,,,2026-04-01 16:19:21+02:00,2026-04-01 16:21:22+02:00,,2026-04-01 16:24:13+02:00,,,,,2026-04-01 16:30:09+02:00,2026-04-01 16:32:49+02:00,2026-04-01 16:35:06+02:00,2026-04-01 16:36:40+02:00,2026-04-01 16:38:46+02:00,2026-04-01 16:41:06+02:00,2026-04-01 16:45:27+02:00,2026-04-01 16:50:37+02:00,2026-04-01 16:53:07+02:00,2026-04-01 16:56:17+02:00,2026-04-01 16:58:57+02:00,2026-04-01 17:01:07+02:00,2026-04-01 17:03:47+02:00,,,,,,2026-04-01 17:07:07+02:00,2026-04-01 17:09:57+02:00,2026-04-01 17:13:07+02:00,,Gif-sur-Yvette,28,2026-04-01 15:55:01.643820+02:00
STAR42,STAR,Robinson,,2026-04-01 17:45:21+02:00,2026-04-01 17:43:36+02:00,,,,,,,,,,,,,,,,,,2026-04-01 17:41:24+02:00,2026-04-01 17:38:51+02:00,2026-04-01 17:37:03+02:00,2026-04-01 17:34:55+02:00,2026-04-01 17:32:59+02:00,2026-04-01 17:31:02+02:00,2026-04-01 17:28:14+02:00,2026-04-01 17:26:26+02:00,2026-04-01 17:24:51+02:00,2026-04-01 17:22:29+02:00,2026-04-01 17:20:07+02:00,2026-04-01 17:17:00+02:00,2026-04-01 17:11:20+02:00,2026-04-01 17:08:30+02:00,2026-04-01 17:05:00+02:00,2026-04-01 17:02:10+02:00,2026-04-01 17:00:00+02:00,2026-04-01 16:57:50+02:00,2026-04-01 16:54:10+02:00,2026-04-01 16:51:20+02:00,2026-04-01 16:49:20+02:00,2026-04-01 16:44:00+02:00,2026-04-01 16:36:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-01 15:55:01.643820+02:00
EDME09,EDME,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-01 16:26:52+02:00,2026-04-01 16:28:29+02:00,2026-04-01 16:30:03+02:00,2026-04-01 16:32:19+02:00,2026-04-01 16:34:39+02:00,2026-04-01 16:39:00+02:00,,,,,,2026-04-01 16:56:50+02:00,,,2026-04-01 17:02:20+02:00,2026-04-01 17:08:00+02:00,,,,,,Denfert-Rochereau,9,2026-04-01 15:55:01.643820+02:00
SOSO86,SOSO,Robinson,,2026-04-01 15:56:28+02:00,2026-04-01 15:54:48+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sceaux,2,2026-04-01 15:55:01.643820+02:00
ILAN01,ILAN,Mitry - Claye,,2026-04-01 15:55:12+02:00,2026-04-01 15:56:51+02:00,,,,,,,,,,,,,,,,,,2026-04-01 15:58:44+02:00,2026-04-01 16:01:24+02:00,2026-04-01 16:03:04+02:00,2026-04-01 16:05:07+02:00,2026-04-01 16:06:54+02:00,2026-04-01 16:08:30+02:00,2026-04-01 16:11:00+02:00,2026-04-01 16:13:17+02:00,2026-04-01 16:14:51+02:00,2026-04-01 16:16:57+02:00,2026-04-01 16:19:07+02:00,2026-04-01 16:23:18+02:00,2026-04-01 16:28:28+02:00,2026-04-01 16:30:58+02:00,2026-04-01 16:34:08+02:00,2026-04-01 16:36:48+02:00,2026-04-01 16:38:58+02:00,2026-04-01 16:41:38+02:00,,,,,,2026-04-01 16:44:58+02:00,2026-04-01 16:47:48+02:00,2026-04-01 16:50:58+02:00,,Fontenay-aux-Roses,23,2026-04-01 15:55:01.643820+02:00
STAR34,STAR,Robinson,,2026-04-01 17:33:21+02:00,2026-04-01 17:31:36+02:00,,,,,,,,,,,,,,,,,,2026-04-01 17:29:24+02:00,2026-04-01 17:26:51+02:00,2026-04-01 17:25:03+02:00,2026-04-01 17:22:55+02:00,2026-04-01 17:20:59+02:00,2026-04-01 17:19:02+02:00,2026-04-01 17:16:14+02:00,2026-04-01 17:14:26+02:00,2026-04-01 17:12:51+02:00,2026-04-01 17:10:29+02:00,2026-04-01 17:08:07+02:00,2026-04-01 17:05:00+02:00,2026-04-01 16:59:20+02:00,2026-04-01 16:56:30+02:00,2026-04-01 16:53:00+02:00,2026-04-01 16:50:10+02:00,2026-04-01 16:48:00+02:00,2026-04-01 16:45:50+02:00,2026-04-01 16:42:10+02:00,2026-04-01 16:39:20+02:00,2026-04-01 16:37:20+02:00,2026-04-01 16:32:00+02:00,2026-04-01 16:24:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-01 15:55:01.643820+02:00
LOUP46,LOUP,Orsay-Ville,,,,,,,,,,2026-04-01 18:10:13+02:00,2026-04-01 18:07:52+02:00,2026-04-01 18:04:59+02:00,2026-04-01 18:02:54+02:00,2026-04-01 17:59:42+02:00,,2026-04-01 17:56:23+02:00,2026-04-01 17:54:39+02:00,2026-04-01 17:52:19+02:00,2026-04-01 17:50:24+02:00,,2026-04-01 17:47:29+02:00,2026-04-01 17:44:51+02:00,2026-04-01 17:43:03+02:00,2026-04-01 17:40:55+02:00,2026-04-01 17:38:59+02:00,2026-04-01 17:37:02+02:00,2026-04-01 17:34:14+02:00,2026-04-01 17:32:26+02:00,2026-04-01 17:30:51+02:00,2026-04-01 17:28:29+02:00,2026-04-01 17:26:07+02:00,2026-04-01 17:23:00+02:00,2026-04-01 17:17:20+02:00,2026-04-01 17:14:30+02:00,2026-04-01 17:11:00+02:00,2026-04-01 17:08:10+02:00,2026-04-01 17:06:00+02:00,2026-04-01 17:03:50+02:00,2026-04-01 17:00:10+02:00,2026-04-01 16:57:20+02:00,2026-04-01 16:55:20+02:00,2026-04-01 16:50:00+02:00,2026-04-01 16:42:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-01 15:55:01.643820+02:00
LOUP38,LOUP,Orsay-Ville,,,,,,,,,,2026-04-01 17:58:13+02:00,2026-04-01 17:55:52+02:00,2026-04-01 17:52:59+02:00,2026-04-01 17:50:54+02:00,2026-04-01 17:47:42+02:00,,2026-04-01 17:44:23+02:00,2026-04-01 17:42:39+02:00,2026-04-01 17:40:19+02:00,2026-04-01 17:38:24+02:00,,2026-04-01 17:35:29+02:00,2026-04-01 17:32:51+02:00,2026-04-01 17:31:03+02:00,2026-04-01 17:28:55+02:00,2026-04-01 17:26:59+02:00,2026-04-01 17:25:02+02:00,2026-04-01 17:22:14+02:00,2026-04-01 17:20:26+02:00,2026-04-01 17:18:51+02:00,2026-04-01 17:16:29+02:00,2026-04-01 17:14:07+02:00,2026-04-01 17:11:00+02:00,2026-04-01 17:05:20+02:00,2026-04-01 17:02:30+02:00,2026-04-01 16:59:00+02:00,2026-04-01 16:56:10+02:00,2026-04-01 16:54:00+02:00,2026-04-01 16:51:50+02:00,2026-04-01 16:48:10+02:00,2026-04-01 16:45:20+02:00,2026-04-01 16:43:20+02:00,2026-04-01 16:38:00+02:00,2026-04-01 16:30:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-01 15:55:01.643820+02:00
